,과목코드,강의이름,교수이름,학기구분,이수구분,학점,사용자이름,총평,출석체크,난이도,학습량,학점,성취감,강의평
10,BMED424,의공학특강Ⅱ(영강),정아람,2019-2학기,전공선택,1,나쵸,4,3,1,1,5,3,"1학점 패논패과목이라 학점채우기용으로 들었습니다. 2번까지 결석 허용해주세요. 매번 다른 강사님들을 초청하여 강의를 듣는데, a4반페이지 정도 느낀점 써서 제출하는거로 출석체크합니다."
11,BMED434,"의공학프로젝트:캡스톤디자인II(영강) 바이오의공학부,생체의공학과 학생들만 신청가능",윤대성,2019-2학기,전공선택,3,xX성북구나발의제왕Xx,5,1,1,1,5,5,학부연구생을 한다면 최고로 꿀인 수업입니다. 무조건 들으세요 두번 들으세요. 근데 학부연구생 안하면 리뷰논문 읽고 리뷰해야하는데 교수님 재량이니 꼭 오티 가세요
12,BMED434,"의공학프로젝트:캡스톤디자인II(영강) 바이오의공학부,생체의공학과 학생들만 신청가능",윤대성,2019-2학기,전공선택,3,웅이의 롱스톤,4,1,4,4,4,5,"이 수업의 경우 학부연구생들 위주로 수강하는 과목들이기 때문에, 연구생이 아닌 학부생들이 수강을 하기에는 조금 어려움이 있습니다. 교수님께서 만약에 아이디어를 주신다면, 연구주제를 정하는 것에 있어서 어려움이 있지는 않지만 아닐 경우 조금 어렵습니다. 대신 스스로 계획해보고 조그마한 결과물을 만들어서 내는 만큼 얻어가는 것이 많고, 스스로 진로를 결정하는 것에 있어서 많은 도움을 줍니다.

대학원을 가지 않는 학생을 잘 선발해주시지 않을 수도 있지만, 학부생때 연구원 생활을 해보면서 어떤 느낌인지 아는 것도 매우 좋은 경험이 될 것 같습니다. 만약 관심 있으시면 해당 분야 교수님께 연락을 드려서 도전해 보시는 것을 추천드립니다."
13,BMED436,의료로봇,김승종,2019-2학기,전공선택,3,핏도적,4,5,4,3,5,5,"의료 로봇 중에서 관절이 2개인 로봇에 대해서만 배운다.
처음에 매트릭스를 공부할 때는 쉬운 것 같지만, 나중에 자코비안 나오면서부터 빡세진다.
그리고 part1에서는 로봇에 대해서 배운다면, part2부터는 자동 제어에 관해서 배운다.
part2는 쉬우니까 시험 전날 공부해도 무난하지만, part1은 수업 끝나면 바로바로 복습을 해줘야 따라갈 정도였다...ㅠㅠ
숙제도 있지만, 답안지도 주시고 답안지 내용을 디테일하게 작성해서 제출하는 것이라 어렵지는 않았다.

그리고 출석을 1번도 안빠지면 A+로 올려주는 것을 제외하고 한단계 올려주신다. (예시 : B+ > A)
자료도 프린트해서 나눠준 것이랑 시험 전 중요한 것을 짚어주시니 그것만 보면 될 것이다."
14,BMED436,의료로봇,김승종,2019-2학기,전공선택,3,김응디,5,5,4,3,5,3,"그저 갓..

초반부 내용은 그렇게 어렵지 않습니다. 좌표계 설정과 변환에 관한 기본적인 내용이라서 중간고사는 어렵지 않게 보았습니다.

근데 후반부에 제어공학 부분 들어가면서 거의 수업을 알아들을 수 없는 정도에 이르렀습니다.

모든 수업 출석하면 학점 한단계 올려주시는데다가 학점 잘 주신다는 말에 중간 이상만 하자 생각하고 안일하게 공부 했더니 기말고사는 거의 못 쓴거 같습니다.

그래도 중간고사 평균이 생각보다 매우 낮아 만족스러운 학점을 받을 수 있었습니다.

과제가 한 5회정도 나왔는데 그렇게 부담스럽지는 않았습니다."
15,BMED328,수치해석의생체응용(영강),정아람,2019-2학기,전공선택,3,ymcdsay,4,1,4,3,4,5,내용이 쉬운 과목은 아니지만 정아람 교수님 수업 답게 성취감이 높으며 생각보다 성적도 후하게 주셨습니다
16,BMED328,수치해석의생체응용(영강),정아람,2019-2학기,전공선택,3,JJaJJA,1,5,5,3,3,1,프로그레밍에대학 기초를 알고가야 수업을 이해할 수 있습니다.
17,BMED328,수치해석의생체응용(영강),정아람,2019-2학기,전공선택,3,kyk,5,5,2,2,3,5,"첫 수업 때 교수님께서 수업 내용이 어려울 수 있다고 살짝 겁 주십니다. 그래서인지 수업 신청한 학생이 적었습니다. 그런데 솔직히 수업 때 어려운 내용은 없었습니다.
수업 때 쓰는 교재가 영어로 되어있고 작은 글씨로 빽빽히 써 있어서 내용이 어려워보이는데 핵심내용은 간단하고 교수님께서 수업을 잘하셔서 수업만 잘 들으셔도 충분히 잘 따라가실 수 있습니다
개인적으로 공업수학보다 쉬웠던 과목이었습니다
수업 때 배우는 공식이 많지 않아서 시험 준비할 때 암기해야 할 양이 다른 과목에 비하면 굉장히 적습니다.
그 공식들이 어떻게 유도되었는지 수업 때 다루는데 흥미로웠고 그 과정을 익히면서 얻어간게 많았습니다
시험의 경우 난이도가 너무 높아 손도 못대는 유형의 문제는 나오지 않습니다. 수업 때 다루는 예제와 유사하거나 살짝 응용한 문제가 나옵니다.
시험 때 주의할 것은 실수입니다. 과목 특성상 공학용 계산기를 통해 해야하는 사칙연산이 많은데 한번이라도 숫자를 잘못 입력하는 실수를 하면 그 문제는 0점입니다. 이 점만 주의하시면 좋은 점수 얻으실 수 있습니다.
수업 때 matlab 다루기는 하는데 기초적인 수준만 다뤄서 matlab할 줄 모르셔도 상관 없습니다.
교수님께서 강의를 잘하시고 얻어간 것도 많은 수업이라 정말 추천합니다."
18,BMED328,수치해석의생체응용(영강),정아람,2019-2학기,전공선택,3,노트북,4,1,3,3,3,4,강의력이 좋으셔서 수업 내용은 들을만 하다. 문제가 계산이 많아서 실수하면 점수 많이 깎임. 강의력이 좋으니 학생들이 전부 잘 이해해서 평균이 높다.
19,BMED328,수치해석의생체응용(영강),정아람,2019-2학기,전공선택,3,캔유스픽잉글리쉬,4,5,3,4,5,4,"저는 갓갓아람 교수님이 하시기 때문에 들은 과목이었습니다
솔직히 통계학처럼 교양 수준의 과목이기 때문에 딱히... 들을 이유는 없는 것 같다
그렇지만 수학적으로 어떻게 근사를 하고 그래프를 그릴 수 있는지 꼼꼼하게 배울 수 있어 신기하고 놀랍다
중간 뒤에서 3등 기말 평쁠 10 받아서 비쁠 주셨다
수업 시간에 열심히 하면 학점 잘주신다"
20,BMED328,수치해석의생체응용(영강),정아람,2019-2학기,전공선택,3,캘리포니아,5,3,3,3,4,4,"출석체크는 따로 하시진 않지만 모두의 이름을 아시고 몇명인지 아시기 때문에 출석은 중요한 것 같고요, 수업은 판서로 하시며 설명을 이해하기 좋게 하시기 때문에 어렵지 않게 따라갈 수 있습니다. 코딩은 예시로 보여주시거나 과제로 가끔 내주시기 때문에 코딩을 못한다고 못듣는건 아닌 것 같아요. 내용 자체가 전체적으로 유용했습니다."
21,BMED328,수치해석의생체응용(영강),정아람,2019-2학기,전공선택,3,KbmR,5,1,2,2,4,4,"교수님이 판서로 수업하셔서 매우 좋아요!

시험이 좀 쉽게 나오는 편이라 실수를 안하는게 중요해요.

중간에 매트랩을 이용한 과제가 있긴 하지만 매우 쉬운 편입니다."
22,BMED328,수치해석의생체응용(영강),정아람,2019-2학기,전공선택,3,sharks619,5,5,3,3,4,4,교수님께서 학생분들한테 애정이 많으시고 항상 소통하려는 모습이 정말 인상 깊었어요 물론 수업도 정말 잘하십니다
23,BMED328,수치해석의생체응용(영강),정아람,2019-2학기,전공선택,3,웅이의 롱스톤,5,5,4,3,4,4,"보통 그래프에서 일반적으로 사용하는 데이터 통계, 수치에 대한 전반적인 이해와, 유도방법들을 배웁니다. 일단 교수님 강의력이 거의 크레이지 모드이시기 때문에 눈만 잘 뜨고 귀를 기울이면 알아서 뇌에 딱딱 넣어주십니다. 물론 개념을 안다고 해서 시험을 잘 보는 건 아닙니다. 계산실수가 많은 편이기 때문에, 저는 제가 이해했다고 생각했던 것 보다는 점수를 못받은것 같습니다.

하지만 교수님이 분반 학생들의 이름을 모두 외우고 계셔서 열심히 참여한 학생들은 다 기억하고 계셔서 그런지 점수만으로 학생들을 판단하시지는 않습니다. 그러니 교수님 강의 방식 잘 따라가시고, 수업에 관심을 많이 가지시면 학점을 잘 주십니다. 그러니 포기하지 마시고 열심히 공부하시길 바랍니다.

교수님께서 수업에서 같이 풀어주는 예제나, 주시는 예제와 시험에서 나오는 문제들의 gap이 좀 큰 편입니다. 그렇기 때문에 스스로 문제를 만들어서 푸는 연습을 해야 하고, 시험의 경우 영어 문장으로 서술되어 있는 상황을 식으로 다시 잘 세워서 푸는 방법을 익히시면 시험에서 좋은 결과 얻으실 수 있을겁니다."
24,BMED328,수치해석의생체응용(영강),정아람,2019-2학기,전공선택,3,TOTOTO,5,1,3,3,3,5,수업을 정말 잘하셔서 얻는 게 많은 강의였습니다.
25,BMED328,수치해석의생체응용(영강),정아람,2019-2학기,전공선택,3,수강소감평가,5,1,4,3,4,5,"장점
교수님의 강의력이 매우 좋습니다.
따라서 강의 내용에 대해 배우는 것이 많습니다.

단점
과목특성상 시험이 어느정도 계산싸움이 되는 경향이 있습니다.
강의교재에 예제가 적당한게 별로 없어 시험공부를 하기가 다소 막막할 수 있습니다.


정아람 교수님 강의는 언제나 옳습니다.
다만, 시험에서 계산기를 정말 많이 쓰기 때문에 계산실수가 잦은 분에게는 다소 힘들 수 있습니다."
26,BMED318,의학영상처리(영강),이기성,2019-2학기,전공선택,3,갱스터,4,3,4,4,3,3,"들인 노력에 비해 학점이 잘 안나온 느낌..
다들 너무 잘합니다 물론 교수님이 잘 가르쳐 주시기 때문
공부할 양은 얼마 안되지만 제대로 해야합니다"
27,BMED318,의학영상처리(영강),이기성,2019-2학기,전공선택,3,노트북,5,5,4,4,4,5,매주 퀴즈와 과제가 있다. 그렇게 부담 되는 양은 아님. 그것만 잘해도 중간고사 기말고사 공부가 다 되어 있다.
28,BMED318,의학영상처리(영강),이기성,2019-2학기,전공선택,3,vkdlfl,3,1,4,4,2,3,1학기 이기성 교수님의 강의와 내용이 이어지는듯 했다. 그 강의를 듣지 않고 의학영상처리를 수강해서 어려움이 있었다. 과제도 있고 중간 기말있는데 시험을 잘 봐야한다.
29,BMED318,의학영상처리(영강),이기성,2019-2학기,전공선택,3,noknok,4,5,4,4,2,5,"말그대로 영상처리에 관한 내용들을 합니다. 플립드 클래스 이므로 인터넷 강의를 들어야하며 매 수업마다 퀴즈를 봅니다. 퀴즈는 생각보다 큰 영향을 미치는거같습니다.

그리고 생체신호처리를 듣고나서 영상처리를 듣는것을 추천합니다.

매주 과제가 나오며 과제는 매트랩 코딩입니다. 개인적으로 쉽지는 않다고 생각합니다.

이번 학기에는 외국인 학생이 없어서 인터넷 강의는 영어로 진행하셨지만 어려운 내용은 한글로 진행을 해주셨습니다. 그리고 생체신호처리때와 다르게 퀴즈 풀이 및 강의에 대한 질문을 받는 시간을 가지셨으며 추가적인 설명도 많이 해주셨습니다, 그리고 수업시간은 한 교시 만큼 진행하였으며 수업은 한글로 진행하셨습니다."
30,BMED318,의학영상처리(영강),이기성,2019-2학기,전공선택,3,em,5,5,4,4,4,5,"재밌는 수업이었습니다.
저는 선수과목 같은건 안 들은 상태였고 매트랩은 조금 할 줄 알았어요.
교수님이 잘 가르쳐주시고 인터넷으로 강의를 듣는 형식이었는데 좋았어요
매 시간 퀴즈로 출석체크를 겸하니까 결석하면 안돼요
퀴즈에서도 점수가 많이 까이고 시험도 별로 못본거 같아서 학점은 포기했는데 생각보다 잘나왔어요"
31,BMED318,의학영상처리(영강),이기성,2019-2학기,전공선택,3,우와악,5,5,3,4,4,5,"matlab을 기초부터 시작해서 배우는데 크게 어렵지는 않음

filpped class로 일주일에 한번만 나가면 됨. 시간표를 두시간으로 잡아놓은 것은 교수님이 시험 일정 편하게 짜기 위해서라고 말하심.

매주 과제가 있고 매주 퀴즈가 있음. 매주있는 퀴즈가 출석체크를 대신한다고 보면 됨.
퀴즈, 과제의 난이도 자체는 그리 높지 않고 그냥 공부해오면 맞출 수 있는 정도.

난이도 자체는 그리 어렵지 않고 교수님께서 강의도 매우 잘하심. 이번학기 들은 수업 중 가장 재밌게 들은 수업이라 말할 수 있음. 다만 나 말고 다른 사람도 이 수업을 쉽다고 생각하기 때문에 A+를 노리는게 좀 어렵지 않나 하는 생각은 있음. A는 받기 쉬운듯."
32,BMED318,의학영상처리(영강),이기성,2019-2학기,전공선택,3,웅이의 롱스톤,4,5,3,3,4,4,"수업: Flipped Class로 진행되기 때문에 실질적으로 교수님과 보는것은 일주일 중 하루입니다. 교수님께서 입문자용의 수업교재를 사용하셔서 실습자체가 어렵지 않습니다. 하지만 2차원의 데이터 처리는 직관적으로 이해하기 어렵고, 접근법 자체는 처음이다 보니, 앞에 배우는 내용들을 충실히 잘 공부하셔야 중간고사 이후의 내용들이 이해하기 쉬울겁니다. 1학기에 신호처리 내용과 많이 유사하므로, 신호처리 과목을 수강하시고 난 뒤에 해당 강의를 들으시면 더욱 더 도움이 됩니다.

시험: 매주 출석 대신 퀴즈를 보는데, 그 퀴즈 난이도에서 조금 더 난이도가 올라간 수준으로 시험을 봅니다. 만약 매주 퀴즈 준비를 철저히 하시고, 개념의 mainstream을 이해하고 계신다면 어려울 것은 없습니다. 수업내용들 중에서 손으로 계산할 법한 내용들 위주로 교수님께서 내시는데, 이미지 처리 자체를 시험으로 출제하기 매우 어려우므로, 알고리즘이 어떻게 구성되는지 아니면 10x10 이미지에서 해당 이론이 어떻게 적용되는지 등등 간단하게 변형되어 나옵니다.

추천: MATLAB을 사용할 줄 안다면 매우 수월합니다. 하지만 Python의 알고리즘이 어떻게 굴러가는지 알고 있으면, 약 2~3시간만 투자해도 매트랩 굴러가는 원리를 아실 수 있습니다. 데이터 타입을 바꾸는 함수나, 푸리에 변환을 해주는 함수의 원리들만 이해하면 과제로 나오시는 모든 질문들중 90%는 커버하실 수 있습니다.

화이팅~"
33,BMED430,의료기기와법제도,박정연,2019-2학기,전공선택,3,rkdw,5,5,4,4,4,3,의료기기법과 관련 판례등을 배우게 된다. 법을 처음 배우는 학생에 맞춰 잘 가르쳐 주시는 편이여서 어렵지는 않다. 중간고사는 1~3인 조별과제로 대체되며 페이퍼제출+발표이다. 기말고사는 시험출제 범위를 집어 주신다. 성적에 비해 학점은 잘주시는 편.
34,BMED430,의료기기와법제도,박정연,2019-2학기,전공선택,3,안산동산고 4학년,4,5,3,3,3,4,"의공학을 배우면서 법을 배울 일이 거의 없을텐데, 이 과목을 통해 그 부족함을 메울 수 있음.
항상 과학적인 이론만 접하다가, 법을 배우면 현실에서 정말 어떠한 일들이 일어나고 있는지
깨닫는 느낌. 교수님도 굉장히 열정적이심."
35,BMED430,의료기기와법제도,박정연,2019-2학기,전공선택,3,ns2015,4,5,4,3,4,4,중간대체과제로 리포트 제출&발표하고 기말고사 봅니다. 중간대체과제는 흥미가는 주제만 처음에 잘 찾으신다면 재밌게 하시고 발표하실 것 같고 기말고사는 시험치기전에 정리해주시는 주제들에서 다 나옵니다.
36,BMED430,의료기기와법제도,박정연,2019-2학기,전공선택,3,junggongbup,4,5,3,4,4,4,"중간은 과제로 대체
기말은 시험으로 봅니다.

약간 교양 듣는 느낌이었습니다. 평상시에 무리해서 할 필요없이 그냥 과제는 제 기간에 잘 내고
시험은 1주일 동안 꾸준히 봐주면 좋은 결과 있을 것입니다.

확실하진 않지만 과제는 조원을 두지 않는 것이 조금 더 나을 수도 있을 것 같습니다. 수업시간에 이 사항에 관해서는 명시하십니다.

시험은 그동안 배운 부분에서 교수님이 중점적으로 하시는 내용만 봐도 무난합니다."
37,BMED430,의료기기와법제도,박정연,2019-2학기,전공선택,3,핏도적,5,5,3,1,3,3,"법에 대해서 배우지만 의료기기법과 개인정보보호법 의료법을 중심으로 배우기 때문에 학습량이 많지는 않다.
그렇기 때문에 생물 잘하고 암기 잘하는 친구들이 매우 잘해서 좋은 학점을 받기 힘든 것 같다.
그리고 중간 고사 대체로 레포트와 발표를 하게 되는데 생각보다 대충하거나 포기하는 사람이 많아서 못해도 B는 받을 수 있는 수업인 것 같다."
38,BMED430,의료기기와법제도,박정연,2019-2학기,전공선택,3,태탱구,4,5,4,3,4,4,"의료기기 관련 법내용을 전반적으로 다룹니다.
중간고사는 없이 대체 레포트고, 레포트에 발표도 진행합니다. 둘 다 팀플이에요.
기말은 전체내용이라 많긴 한데 어디서 나오는지 다 알려주세요. 시험도 그 내에서만 나오구요.
학점은 잘 주십니다!"
39,BMED430,의료기기와법제도,박정연,2019-2학기,전공선택,3,체셔0330,5,5,2,2,4,4,"전선 들을거 없어서 신청한 법과목
법은 처음이라 걱정했는데 교수님이 많이 친절하셨습니다
출첵은 오시자마자 항상 하셨어요
한 6강?정도 나가는데 솔직히 그냥 외우는 느낌이라 어려운 느낌은 들지 않았습니다
중간대체 레포트 끝나고 3명 이하 조로 모여서 팀플하는데 그걸 중요시 보는 거 같았어요
학점은 잘 주시는 편인거 같아요!
법 과목은 처음이었는데 그냥저냥 만족한 과목입니다! 금요일인거 빼고 다 좋았습니다"
40,BMED430,의료기기와법제도,박정연,2019-2학기,전공선택,3,gje zz,4,5,4,4,3,3,친한사람이랑 같이들으면 팀플도 나쁘지 않고 기말도 예상 문제 집어줘서 괜찮아요
41,BMED430,의료기기와법제도,박정연,2019-2학기,전공선택,3,하항2,4,4,4,4,4,4,좋아요 시험 기말 한번이고 찝어주시는거만 공부해도 성적 잘나와요
42,BMED430,의료기기와법제도,박정연,2019-2학기,전공선택,3,졸업만하자,4,5,1,3,4,3,"생소한 법에 대해 배울 수 있는 좋은 기회

중간 대체과제 기말 문제 다 찝어줘요

이정도면 나름 4학년 꿀과목 이라 생각됩니다.

학점은 한거에 비해서 잘받은 편인거 같은데 적어도 비쁠은 깔고가는거 같아요"
43,BMED430,의료기기와법제도,박정연,2019-2학기,전공선택,3,우기부기13,4,5,4,4,4,4,"의공학부 학생들에게 법과목이 생소할 수 있지만 그래도 시험에 나올 내용을 미리알려주시기 때문에
그 내용에 집중적으로 공부하면 시험에서 좋은 성적을 받을 수 있습니다. 중간과제는 최대한 열심히 해야합니다."
44,BMED306,세포생물학,윤대성,2019-2학기,전공선택,3,갱스터,4,2,3,4,4,4,"재밌고 교수님이 잘 가르쳐주신다
시험은 공부만 제대로 한다면 손가락 아픈거 말곤 어려울게 없다"
45,BMED306,세포생물학,윤대성,2019-2학기,전공선택,3,bokhaksiruem,3,2,4,3,4,4,"생물과목이다 보니까 고인물들이 엄청 많다. 그래서 점수분포를 보면 대부분 상위권에서 얼마 나지 않는 점수 차이로 학점이 나뉘게 된다. 교수님의 수업 스타일 방식이 좀 항상 질문을 던지고 학생들의 답변을 기다리는 방식인데, 나 때는 한 두명만 대답해서 많이 답답해 하셨다. 수업 내용이 많지는 않은데, 그냥 이 질문 및 답변 시간으로 수업의 절반을 보내는 거 같다."
46,BMED306,세포생물학,윤대성,2019-2학기,전공선택,3,ind,5,2,3,3,4,4,강의를 굉장히 잘하시고 수업 내용도 많지 않고 쉽다. 다만 잘하는 사람이 너무 많아 1점 1점이 소중하다. 세세하게 외우는거 잘하고 꼼꼼히 공부하실 수 있는 분들한테 추천. 다만 학점을 잘 주시기 때문에 재료나 생물쪽으로 방향을 잡고 계신분들 한테는 강추. 내용이 많이 도움이 된다.
47,BMED306,세포생물학,윤대성,2019-2학기,전공선택,3,흐으흐,5,2,3,4,4,5,"우선 교수님이 강의를 매우 잘하셔서 수업만 잘 듣고 복습하신다면 진도 따라가는데 크게 어려움 없으실 겁니다. 수업시작할때 10분정도 항상 리뷰를 해주시는데 덕분에 자동으로 복습도 되고 정리가 잘 되었던것 같습니다.
생물학 내용이 다들 그렇듯 이해하기 어려운게 아니라 암기가 중요하기 때문에 난이도 자체는 그렇게 높지 않은데 학생들이 다들 열심히 해서 상대적으로 고득점하기가 쉽지는 않습니다. A+을 받고 싶으시다면 완전 세세한 부분까지 외우시는게 좋을 듯 합니다.
교수님 본인께서도 이 과목이 중요한 과목이라 생각하셔서 책임감 가지시고 많이 가르쳐주시려고 하시는 모습이 인상깊었습니다."
48,BMED306,세포생물학,윤대성,2019-2학기,전공선택,3,웅이의 롱스톤,4,2,3,4,4,4,"수업: 윤대성 교수님 특유의 세포가 되어서 생각해보자! 식의 강의법을 똑같이 사용하십니다. 1학기 분자생물학 교재의 뒷부분을 다루며, 1학기 내용이 genomics에 치우쳐 있었다면, 2학기는 proteomics에 가깝습니다. 좀 더 생물 공부하는 느낌이죠. 원래 매 단원 끝나고 나면 교수님께서 퀴즈를 보셨는데 이번학기의 경우 그러지 않았습니다. but 그래서 분반의 중간고사 성적이 저조해서 아마 다시 퀴즈는 부활시키실 것 같네요. PPT는 교재에 있는 내용들 중심으로 구성되어 있고, 분생과 동일하게 그 PPT 내용을 다 알고 있다면 중간 이상은 합니다.

시험: 중간, 기말이 손을 멈추면 안되는 시험으로 유명합니다. 퀴즈와는 다르게 서술형이 매우 큰 비중을 차지하는데, 서술형을 쓰기 위해서는 암기법이 그냥 단순 키워드 암기 보다는 흐름을 이해하는 암기법이여야 합니다. 예를 들면 처음에 배우는게 세포막인데, 세포막은 뭐로 이루어져 있는지, 그것으로 인해서 어떤 물리 화학적 성질을 가지고 있는지, 세포막에 그것 외에 다른것들도 있는데 다른것들은 어떤 역할을 하는지, 이런 식으로 논리를 확장시키는 방식으로 암기해야 서술형에서 100%를 쓰실 수 있습니다. 또한 교수님의 채점 기준이 절대적이지 않고 수강생들과 상대적인 방식으로 채점하시는데, 이때 PPT에서 등장하지 않지만, 교재에서는 잘 설명되어 있는 내용을 추가적으로 서술하면 좋은 점수를 받으실 수 있습니다.

추천: 배운 내용이 앞의 내용과 어떤 연관이 있는지 위주로 공부하시면 효과가 좋습니다. 또한, 수업에서 교수님이 말씀해 주신 내용들 중에 PPT나 교재에 없는 것들도 나올 수 있으니 수업은 가셔서 들으시는게 좋습니다. 교수님이 수업 복습을 자주해주시는 편이니 반복학습도 되서 암기는 잘 됩니다. 화이팅 하세요~"
49,BMED323,의공학실험Ⅰ(영강),천홍구,2019-2학기,전공필수,2,MyNameIsLong,4,3,2,2,4,2,"회로이론 들으신 분이라면 어렵지 않게 내용 들으실 수 있으실 거라 생각하고, 보고서만 늦지 않게 내시고 시험 잘보시면 좋은성적 받으실 수 있습니다. 보고서는 4~5점 거의 고정적으로 주시고 시험 성적은 50점 만점으로 폭이 비교적 크니까 보고서 보다는 시험에 더 신경을 쓰기면 좋은 성적 받으실 수 있을겁니다. 학점 잘 주시니까 꼭 들으세요"
50,BMED323,의공학실험Ⅰ(영강),천홍구,2019-2학기,전공필수,2,빨리졸업하고싶당,4,2,3,4,2,4,"보고서가 많아요... 전필이니 어차피 무조건 들어야 하는 거고 중간은 실습하는 것 기반으로 값 구하는 거고
기말은 동영상(움짤)을 보고 푸는 건데 독특했습니다. 기본적인 회로 내용에 대한 실험이라 회로를 잘 하지
못해도 엄청 어려웠다 이런건 없었습니다."
51,BMED323,의공학실험Ⅰ(영강),천홍구,2019-2학기,전공필수,2,41nine,5,3,3,2,4,4,실험 전 적당히 예습해서 전략을 짜가면 실험도 금방 끝낼 수 있고 레포트도 요령만 터득한다면 무리 없이 쓸 수 있습니다. 시험이 쉬워서 학기중에 평가기준이 변경될 수도 있다고 공지한게 조금 별로였지만 레포트 제출기한이나 분량 등을 학생들이 요구하면 수용해주시는 편이셔서 좋았습니다.
52,BMED323,의공학실험Ⅰ(영강),천홍구,2019-2학기,전공필수,2,캘리포니아,4,5,4,4,4,4,"빵판을 이용한 실험을 많이 합니다. 레포트는 예비와 결과 모두 쓰고 중간고사는 실기시험, 기말고사는 필기로 봤습니다. 전체적으로 유용했습니다."
53,BMED323,의공학실험Ⅰ(영강),천홍구,2019-2학기,전공필수,2,sharks619,3,5,3,3,3,4,시험 방식이 바뀔지 모르겠지만 지난 기말고사는 첨 도입한 방식이었는데 생각보다 너무 지엽적인 곳에 포인트가 있었어서 신경 쓸 부분이 많았던거 같아요
