,과목코드,강의이름,교수이름,학기구분,이수구분,학점,사용자이름,총평,출석체크,난이도,학습량,학점,성취감,강의평
28,ARCH326,근대건축사,김현섭,2019-2학기,전공필수,3,걀걀,5,5,4,4,5,5,"교수님이 워낙 아는게 많으셔서 배울 수 있는게 많다
학점도 잘주심"
29,ARCH414,건축설비시스템(영강),이광호,2019-2학기,전공필수,3,답노,3,5,3,3,3,3,정말 무난한 수업 빡세지도 안 빡세지도 않음
30,ARCH414,건축설비시스템(영강),이광호,2019-2학기,전공필수,3,푸르나지,3,3,1,1,1,1,"너무 쉽습니다. 과도하게 쉬워서 성취감도 별로 없습니다. 쉽게 가고 싶다면 들어야 하지만, 그에 따라 1교시 수업에 뭘 하고 있는건지 자괴감이 든다는 것도 기억해주세요..."
31,ARCH414,건축설비시스템(영강),이광호,2019-2학기,전공필수,3,Twsocld6,3,3,4,4,3,4,"영강이긴 했지만, 어려운 부분의 경우 이해되기 쉽도록 다시 알려주셨으며,

시험 등의 공부방법도 자세히 알려주시고

평소에 접하기 쉽지 않은 설비, 원리 등을 잘 알려주심"
32,ARCH414,건축설비시스템(영강),이광호,2019-2학기,전공필수,3,앙기모기모띠,5,5,3,4,3,3,아주 좋아요 잘가르치시고 욕심도 적당히 있으셔서 배울만 합니다.
33,ARCH414,건축설비시스템(영강),이광호,2019-2학기,전공필수,3,zze,4,5,4,5,4,4,과제 진짜 많아요. 시험 문제 위워면 되요
34,ARCH414,건축설비시스템(영강),이광호,2019-2학기,전공필수,3,flflflfl,5,5,3,3,3,3,갓광호 수업. 그냥 수업시간에만 집중하면 시험시간 공부가 매-우 줄어든다. 문제도 쉽게 나오지만 그런만큼 하나 틀리면 타격이 크다.
35,ARCH414,건축설비시스템(영강),이광호,2019-2학기,전공필수,3,걀걀,5,5,1,1,5,3,학점도 잘주시고 과제도 1번이고 갓광호
36,ARCH422,건축설계Ⅵ(캡스톤디자인),"김자영,고광석",2019-2학기,전공필수,6,빵빵,4,3,3,3,3,3,갓갓갓갓자영 교수님 사랑합니다 새해복많이 받으세요
37,ARCH422,건축설계Ⅵ(캡스톤디자인),"김자영,고광석",2019-2학기,전공필수,6,Twsocld6,4,2,4,3,3,3,김자영교수님과 고광석 교수님 2분 모두 국강으로 진행하셔소 국강이 편한 학생에게는 도움이 될것이다.
38,ARCH422,건축설계Ⅵ(캡스톤디자인)(영강),"권경은,박상욱",2019-2학기,전공필수,6,완쟈,4,3,4,4,3,4,권교수님 스타일이랑 맞으면 괜찮은 반이에요.
39,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,빵빵,3,5,4,3,3,3,재료의 학습량이 아무리 많다한들 산티아고가 강의 준비하는 양에 비하면 아무것도 아님
40,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,동동동동동,5,5,4,4,3,5,하는게 많으므로 얻어가는게 많은 강의. 학생보다 열심히 하시는 교수님 덕에 아무말없이 열신히 하기되는 과목
41,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,답노,4,4,4,4,4,4,정말 자신이 하는 만큼 얻어가는 수업인거 같습니다. 과제는 거의 매주 꾸준히 내주십니다. 시험은 객관식이지만 오히려 더 헷갈리고 확실히 알아야 맞출 수 있는 문제가 꽤 있습니다.
42,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,힇힇,5,5,4,5,3,5,"교수님이 학생들보다 더 열심히 하십니다. 매주 과제가 있는데 그게 아주 귀찮습니다. 그림많이 그리고 양 안많아도 된다고 교수님이 말씀하시는데 믿지마세요, 양 많으면 상대적으로 점수 잘주십니다. 배우는건 아주아주 많고 중요한 수업입니다."
43,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,디비야,5,5,4,5,3,5,"명강은 맞습니다.
우리 과에서 흔치 않은 공대수업 느낌의 실용적 강의입니다.
요구하시는게 굉장히 많으시고 이거 다 따라가려면 근면해야하나 그만큼 얻어가는 것도 많습니다.
교수님이 덕업일치라고 할 만큼 건축에 무한한 애정을 쏟으시는 분이십니다.
학생들의 질문을 환영하시고 모든 과제에는 피드백이 달려옵니다.
우리한테 시키시는게 많은데 정작 본인께서 그것의 몇 배에 해당하는 노력을 하셔서 피드백을 해주시니 학생입장에서는 불평하기가 조금 우스운 처지가 됩니다.

성적은 매우 종합적으로 평가됩니다.
출석 + 참여 + 과제 + 시험 다 중요하고 성적에 영향을 다 줍니다. 특히 과제 매우 중요합니다.
본인이 갖고계시는 평가기준이 있어서 나름 객관적으로 평가하시기 때문에 익숙해지시는게 좋습니다.
시험은 솔직히 난이도가 어렵지는 않습니다만 워낙 양이 많습니다.
시험 전 날에 공부하면 커버를 다 못할 수도 있어서 2일 전부터 시작하시는게 좋습니다. 눈으로 한 번 보면 거의 맞을 수 있는 문젠데 양이 얕고 넓어서 그 한 번을 못보면 틀립니다."
44,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,으체,4,5,4,4,5,4,"악명에 비해 이번학기 재료학의 과제량은 크게 많지 않았다.
목요일 설계 끝나고 밤에 하면 적당히 잘 수 있다.
평소 과제 잘해가고 질문 많이 한다면 의외로 성적 잘나온다.

시험공부는 열심히 해봤자 효율이 없다.
당신의 응용력을 요구하기때문.


질문많이하는게 제일 혜자다. 질문하나에 '총점'에서 0.5점이다. 매일 두개씩 쓴다면 무려 16점... 학점 3개는 높일수있다."
45,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,슨휸,1,5,5,5,4,5,교수님께서 정말 철저하시고 열의가 넘치십니다. 때문에 해야할 것도 많고 수업난이도도 높은 편이지만 배워가는 것은 많은 수업입니다.
46,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,psdi,4,5,4,4,3,4,"출석은 매일 하십니다. 지정좌석제를 운영하여 교수님이 호명하시지 않고 직접 눈으로 자리에 학생이 앉아있는지 확인하는 식으로 체크합니다.

중간고사와 기말고사 그리고 매주 나가는 과제들이 있습니다. 시험은 수업시간에 배운 것들과 학생들이 시험기간 전에 제안하는 문제들 몇개를 추려서 나옵니다.

학습량은 적당한 수준입니다.

학점은 굳이 뒤에 플러스 안 붙여주는 짠돌이 스타일로 나옵니다.

성취감은 좋습니다."
47,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,벚꽃,2,5,5,5,3,3,"정말정말 양이 많은 강의이다. 강의 ppt가 평균 200장이며, 각 재료별로 외워야 하는 내용도 굉장히 많다. 그리고 매주 각 재료에 대한 그림과 사진을 첨부하여 분석하는 과제가 나오는데, 이 과제가 50%반영이라 생각보다 중요하다. 그리고 제출한 과제는 다음주에 바로 피드백이 달려 점수가 매겨진다. 지정좌석제이며, 이 과제 제출로 출석체크를 대신한다. 또 매 시간 수업활동지를 받아서 빈칸을 채운 후에 수업 끝나고 제출해야 한다. 퀴즈가 아니므로 틀린다고 감점되지는 않고 출석체크와 수업 참여도에 해당되는 점수이다.

스페인식 영어를 구사하시므로 정확하게 알아듣기위해 적응하는 시간이 꽤 걸리는 편이지만, ppt를 주로 사용하시므로 ppt를 열심히 보면 시험공부하는 데 크게 무리는 없을 것 같다. 시험은 중간 기말 모두 객관식으로 진행되지만, 60분에 60문제를 풀어야 한다. 손으로 쓴 치팅 페이퍼 a4양면을 가져가는 것을 허용해 주신다.

수업내용과 학습량 모두 어마어마한 강의이지만, 교수님이 수업준비를 그만큼 잘 해오시는 편이다. 학생들이 궁금한 점을 물어볼 수 있게끔 수업 시스템을 만들어 놓았다. 하지만 너무 많은 과제와 학습량이 굉장히 힘들고 부담스럽게 느껴질 수 있다.

학점은 약간의 융통성을 발휘해주시는 면이 있기는 하지만 거의 줄세워서 학점을 주신다고 보면 될 듯하다."
48,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,ag,4,5,4,5,3,5,유명한대로 좋은 수업입니다. 교수님께서 수업을 매우 철저히 준비하신다는 생각이 들어 학생 입장에서도 더 성실하게 수업에 임할 수 있었던 것 같습니다. 학습량은 많지만 성취감도 그만큼 높습니다.
49,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,도토리응아,4,5,4,5,3,5,교수님이 정말 부지런하시고 학생을 가르치려는 의지가 엄청나시지만 내가 그만큼을 받아들일 그릇이 아니었던 것 같다 흑흑 매주 A4 한장씩 과제가 있고 수업 중 활동지로 출석을 확인하셨다. 시험은 객관식이지만 사실상 주관식이다ㅠ
50,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,기타는쟁쟁,4,5,4,5,3,4,괜춘. 매번 그리기 과제있어서 좀 귀찮긴한데 교수님은 30분이면 한다하지만 진짜 30분안에 할 퀄리티로 했더니 시간을 더 투자하라는 모순적인 코멘트를 받음. 결론적으로 2-3시간 걸렸던 것 같음.
51,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,tyrano401,4,5,5,5,4,5,"학습량이나 과제로 보면 최소 5학점은 되어야 할 것 같은 강의입니다. 매주 있는 과제도 잘 해야하고 수업도 잘 들어야해서 정말 한학기 내내 고생했는데 그만큼 배운것도 많고, 학점은 생각보단 훨씬 잘 주시는 것 같습니다."
52,ARCH222,건축재료학(영강),Santiago-Porras,2019-2학기,전공필수,3,maisy997,4,5,4,4,4,4,"학기 중반까지는 건축에 쓰이는 다양한 재료에 대해서 종류별로 배우고, 후반에는 그 재료들이 건축에서 어떻게 쓰이는지에 대해 배웁니다. 교수님이 상당히 열정적이셔서 강의시간도 꽉 채워서 쓰시고, 다양한 항목에 대해 디테일하게 점수를 주십니다. 그래서 참 힘든 과목이지만 배운 건 많은 것 같네요.

출석체크가 매주 수업 직전에 있고, 과제도 매주 나갑니다. 조별 과제도 있지만 점수는 철저히 개인별로 매겨지니 사실상 조별 과제는 없는 수준입니다. 과제는 처음부터 끝까지 잘하면 반 학점 정도의 차이를 만들어내는 것 같아요.

시험범위는 보통 (주차당 슬라이드 150-200장)X(5~7주) 정도 되었네요. 다른과목에 비하면 상당히 많은 분량이긴 하지만 어떻게 해 내긴 합니다. 저번년도에는 서술형이었지만, 이번년도에서는 객관식 시험이었습니다. 점수가 반타작 이하이면 Fail이지만, 중간고사에서는 한번의 구제기회를 줍니다."
53,ARCH404,한국건축사,류성룡,2019-2학기,전공필수,3,빵빵,4,2,3,3,3,4,수업내용이 교수님의 의식의 흐름대로 흘러가는 경향이 조금 있지만 단순한 지식 뿐만 아니라 우리 전통 한옥이나 문화재에 대한 교수님의 시각을 배울 수 있어 강의내용은 좋았습니다.
54,ARCH404,한국건축사,류성룡,2019-2학기,전공필수,3,답노,4,5,4,4,4,4,수업을 듣지 않으면 아예 따라 갈 수 없는... 매주 필기를 잘해야함
55,ARCH404,한국건축사,류성룡,2019-2학기,전공필수,3,서야,3,5,1,2,4,2,교수님 자체가 한건사에 능통하십니다. 하지만 수업에서 이론적인 무언가를 배운다기 보다는 실습 위주로 진행되었었고 재미는 있었지만 한국 건축사에 자세히 배우지 못해 아쉬움이 남습니다. 출석체크를 자주 하시니 빠지지 말고 수업에 참석하세요. 시험은 서술형으로 나오니 배운 모든 내용을 서술할 수 있어야 합니다.
56,ARCH404,한국건축사,류성룡,2019-2학기,전공필수,3,푸르나지,4,3,2,1,3,4,"매번 평가의 형식이 바뀌는 것 같습니다. 이번에는 학기 전시 프로젝트가 있어 기말고사 지필 한번으로 학점 전체가 결정됐습니다. 수업은 큰 틀이 있는 듯하다가도 자주 내용이 그대로 반복되는 감이 있습니다. 시험에도 안낸다고 확정적으로 말씀하셨던 내용이 나오거나, 수업자료로 올려주지 않은 부분에서 암기형 문제가 나옵니다. 전반적으로 교수님께서 수업 자체를 아주 치밀하게 준비해오시는 느낌은 아닙니다.
그럼에도 불구하고 유익하고 재밌는 수업입니다. 분야에 대한 교수님의 전문성은 의심하기 어려운 수준이고, 수업내용을 상기하면서 전체를 이해한다고 생각하고 시험을 준비하면, 동양전통건축 전반에 대해 많은 통찰을 얻어가게 됩니다."
57,ARCH404,한국건축사,류성룡,2019-2학기,전공필수,3,sdjsuh,4,4,3,4,4,5,"교수님 말씀이 참 재밌으십니다.
수업 열심히 들으면 시험도, 성적도 잘 받을 수 있어요."
58,ARCH404,한국건축사,류성룡,2019-2학기,전공필수,3,다디기,3,3,3,1,4,3,좋습니다. 팀플이 있을 수도 없을 수도 있습니다.
59,ARCH404,한국건축사,류성룡,2019-2학기,전공필수,3,Twsocld6,4,5,4,4,3,4,"한국 건축에 대해서 자세하게 배울 수 있는 기회이며,

특히 기사나 기타 자격 시험에서 애매하게 다루고 있는 부분인데 자세하게 설명해주셔서 도움이 되었다"
60,ARCH404,한국건축사,류성룡,2019-2학기,전공필수,3,팡찌니,4,3,4,4,4,3,"흘러가는대로 교수님 말씀을 듣고
기말고사는 꼭 족보를 어디선가 얻어서 공부하세요
피피티를 올려주시는데 수업 내용중에
피피티만 보고 알 수 없는 내용이 많아서
족보 없이 공부하기 힘들고
족보 달달 외워도 수업 열심히 안들으면
에이쁠 어렵습니다.
무난하게 하루이틀 공부해서 비쁠맞는걸
추구하시면 출석 열심히 해서 앉아서
옛날얘기 듣듯 듣고 족보 벼락치기 추천합니다"
61,ARCH404,한국건축사,류성룡,2019-2학기,전공필수,3,zze,4,5,4,4,4,4,시험문제 쉬워지만 생생할 수 없는대 ......
62,ARCH404,한국건축사,류성룡,2019-2학기,전공필수,3,씨티뱅크,3,4,3,4,4,4,"아 교수님 기말시험을 그렇게 내시는게 어딨어요.. 중간도 안봤고 과제도 따로 안나갔는데 기말 시험이 4문제인게 말이 되나요
수업은 교수님 의식의 흐름대로 진행되는 느낌인데 매우 재밌고 배우는거 많긴 합니다.
차라리 중간고사를 보시지 대신해서 내주신 전시 팀플은... 재밌긴 했는데 오히려 할 일이 더 많았어요
2학기에 전시 안한다고 심심할까봐 전시 하나 만들어주신건지.. 게다가 중간고사 대체 팀플이 왜 마감이 기말 전주인가요..."
63,ARCH224,건축시설계획,강경연,2019-2학기,전공선택,3,디비야,3,5,3,3,5,5,"솔직히 교수님 강의력이 매우 떨어집니다. 특히 1교시라 안그래도 졸린데 교수님 목소리도 작으시고 톤도 거의 라디오 진행할때 성시경입니다. + 감정없는 표정, 억양에 전달력이 매우 떨어집니다.
그럼에도 불구하고 교수님이 주시는 수업자료와 텍스트북은 매우매우 설계할 때 도움이 됩니다. 내용자체는 굉장히 알차고 제본된 자료가 정리가 잘 되어있어 공부도 이거 위주로 하면 됩니다.
시험은 서술형이고 자잘한 디테일 치수는 안 나옵니다. 대략 5~6문제인데 수업시간에 오래 붙잡고 설명하시는 내용에서 나옵니다. 족보가 도니까 있으시면 그거 위주로 보시고 답안 작성하실때 모호하게 쓰는 것보다 키워드 위주로 암기하시면 좋은 점수가 나옵니다."
64,ARCH224,건축시설계획,강경연,2019-2학기,전공선택,3,이학교시스템너무어렵다,4,5,3,5,5,3,"강파고, 그의 수업은 AI로 대체되었다"
65,ARCH224,건축시설계획,강경연,2019-2학기,전공선택,3,Naupli,4,5,2,4,3,3,"전시관, 학교, 병원 등 다양한 유형의 건축시설들을 설계할 때 고려할 것들을 다룹니다. 시험 볼 때 양이 좀 되긴 하지만 세세한 치수까지 공부할 필요는 없습니다. 출석을 매일 칼같이 부릅니다.
전반적으로 내용들 자체는 도움이 되는 것 같습니다."
66,ARCH334,건축설계Ⅳ(캡스톤디자인)(영강),송률,2019-2학기,전공필수,6,benzoo,2,5,3,3,2,1,"3학년 1학기의 악명이 그대로 전해졌다.
학점, 교수님, 게스트 크리틱 환상의 삼위일체."
67,ARCH334,건축설계Ⅳ(캡스톤디자인)(영강),송률,2019-2학기,전공필수,6,홍승택,5,4,4,4,4,4,"교수님이 요구하시는 양이 많은 편이 아니여서, 편하게 들을 수 있었어요. 교수님이 레퍼런스 많이 알려주셔서 좋았습니다."
