,과목코드,강의이름,교수이름,학기구분,이수구분,학점,사용자이름,총평,출석체크,난이도,학습량,학점,성취감,강의평
13,EAES418,오염조사/복원(영강),권만재,2019-2학기,전공선택,3,룰루룰루루루루룰,4,5,3,4,5,4,선수과목 안 들었어도 따라갈 만해요. 역시 친절한 권만재 교수님... 교수님 착하시고 시험 점수도 매우 후합니다. 대신 출첵 비중 매우 높고 중간기말에 퀴즈 두 번 학습량은 많아요. 시험 끝나면 또 시험 보고 그래요. 열심히 하면 학점 잘 주심. 영어 발표 한 번 있는데 별로 안 중요합니다.
14,EAES418,오염조사/복원(영강),권만재,2019-2학기,전공선택,3,도롱도롱링,1,5,3,3,4,5,"영강이라 전부 영어로 수업하셨지만 영어 정말 잘하시고 수업도 정말 잘하십니다. 배울게 많습니다. 학생들을 많이 생각해주시고 이름도 1달안에 전부 다 외우실정도, 수업준비도 엄청 열심히 하셔서 감동이었습니다.

퀴즈1 - 중간 - 퀴즈2 - 기말 인데 체감은 4차시험. 하지만 퀴즈때 다룬내용이 중간, 기말에 중첩되어 나오기 때문에 막상 중간, 기말고사 기간에 편안한 느낌을 받을 수 있습니다.
영어 개인발표 1번 있습니다. 다른사람 발표에 집중하고 질문하는 것도 태도점수에 들어간다고 말씀하셨습니다.

오염물질 처리에 있어 기본적인 조사, 오염물질 처리방법, 모니터링 등 다양한 내용을 접할 수 있습니다.

명강 꼭 들어보길 추천드립니다."
15,EAES152,지구환경과학및연습II 이과대학 지구환경과학과 '19학번,조석주,2019-2학기,교양,3,안암피바라기,3,2,3,3,3,2,시험 문제가 매우 무섭습니다 전 어느 시대에 지구 온도가 몇 도까지 내려갔는지도 외워야 하는지 몰랐어요^^..
16,EAES152,지구환경과학및연습II 이과대학 지구환경과학과 '19학번,조석주,2019-2학기,교양,3,편서풍,4,4,1,3,3,3,"교수님께서 수업은 잘하십니다만, 시험 문제가 너무나도 지엽적입니다. 영구동토층 두께를 쓰라는 등, 오차 없이 연도와 수치를 쓰라는 문제가 너무 많습니다. 좋은 점수를 받으려면 사실상 교과서에 나와있는 지문을 모조리 암기하시는 편이 좋습니다. (할수있다면..)"
17,EAES152,지구환경과학및연습II 이과대학 지구환경과학과 '19학번,조석주,2019-2학기,교양,3,ak,5,5,3,4,4,5,교수님께서 자신의 전공 분야가 아니심에도 불구하고 열정적으로 강의해주셔서 수업 듣는 것이 지루하지 않았고 만족스러웠습니다.
18,EAES152,지구환경과학및연습II 이과대학 지구환경과학과 '19학번,조석주,2019-2학기,교양,3,지니조,4,5,4,4,3,5,독하신 분인데 얻는것이 많아 좋음. 많이 온화해지신편이라고. 영어도 잘하시고 개인적으로 중간중간의 웃긴 얘기가 글쓴이 취향과 매우 잘맞았음. 수업열심히듣는사람이면 교수님 좋아할것!
19,EAES152,지구환경과학및연습II 이과대학 지구환경과학과 '19학번,조석주,2019-2학기,교양,3,lipr66,4,3,2,3,4,3,"일단 1교시가 아니었다는 점이 가장 마음에 드는 강의입니다. 교수님께서 정말 친절하시고, 과목에 대한 애정이 깊으십니다. 수업과 진도계획이 굉장히 촘촘하게 짜여져 있어서 시험 전에 몰아치기로 대충 나간다거나 그런거 전혀 없습니다. 항상 정해진 분량 정확하게 맞춰서 수업하시고, 따라서 과제도 한 장 끝날때마다 연습문제 푸는 걸로 내주십니다. 조교님과 연습문제 푸는 시간도 따로 있습니다. 시험은 지구환경과학2 내용 때문인지 굉장히 쉬운 편입니다. 굉장히 지엽적으로 나오는 편이고, 교수님의 PPT 자료 보다도 교재의 표현 자체를 통째로 외우다시피 공부하시면 시험 점수는 잘 나올 것입니다. 문제는 같이 수업 듣는 학생들 역시도 위의 방법으로 시험을 잘 보기 때문에, 평균도 매우 높고, 따라서 학점 따기도 상대적으로 어려워질 수도 있습니다. 시험 문제가 쉽다는 것을 제외하면 교수님의 강의력도 매우 뛰어나시기 때문에 흠잡을 것 없는 강의입니다."
20,EAES152,지구환경과학및연습II 이과대학 지구환경과학과 '19학번,조석주,2019-2학기,교양,3,밍봉0520,4,1,4,3,3,4,"학부생, 특히 일학년에게 아주 친절하신 교수님입니다. 수업때도 설명이 자세하고 친절하세요. 기분이 좋았던 수업입니다. 좀 졸리긴 했지만요. 시험은 기출을 주시기 때문에 그거 바탕으로 공부하면 되지만 책과 피피티를 거의 외워야 합니다. 기출을 벗어나기도 해요. 그렇기 때문에 시험기간 공부량은 꽤 많았다고 생각합니다. 학점은 상평으로 적절히 배분되는 듯 합니다."
21,EAES402,지질공학(영강),조호영,2019-2학기,전공필수,3,JeR,1,5,3,4,5,5,"수업 난이도는 무난한데, 영강으로 해서 중간까지는 학생들이 포기하지 않게 함이셨는데 진도를 많이 나가지 않다가 기말 때 양이 확 늘어나서 중간에 비해 기말에 상대적인 압박감이 있었습니다. 하지만 최대한 쉽게 설명하시고 내용도 어렵지 않아서 수업만 잘 들으시면 무난하게 따라갈 수 있습니다.
과제는 계산하는 게 있는 피피티가 끝날 때마다 다섯 문제 이내를 풀도록 내시고 시험과도 연관이 많습니다. 그리고 기출도 주시기 때문에 수업 내용 알고, 과제랑 기출만 잘 풀어도 무난하게 하실 수 있을 것 같습니다.
실험이 이번에 빡세졌다고 들었는데 그만큼 꼼꼼히 채점하신다는 느낌은 있는 것 같습니다. 하지만 설명을 잘 해주셔서 좋았습니다."
22,EAES402,지질공학(영강),조호영,2019-2학기,전공필수,3,살길찾는중,4,5,4,4,4,4,기출이랑 짚어주는것만 다 할줄알면 A+나옵니다.실수만안하면
23,EAES402,지질공학(영강),조호영,2019-2학기,전공필수,3,jumen,4,5,3,4,3,3,"영강인 것이 난관이지만 그래도 기출문제를 풀 수 있을 만큼 공부하면 평균 이상은 점수 받을 수 있고, 강의 자료의 개념들 추가로 공부하시면 평쁠도 가능할 거라 생각합니다!
지공 실험도 이해잘 되도록 설명해주시고 어려운 것 없었어용~!"
24,EAES402,지질공학(영강),조호영,2019-2학기,전공필수,3,어공새,5,5,3,3,4,4,"시험직전에 기출문제만 풀어가도 에이는 그냥 나옵니다.
물론 실습이 굉장히 귀찮습니다
다음학기 지질방재공학 ㄱㄱ"
25,EAES402,지질공학(영강),조호영,2019-2학기,전공필수,3,수학 좋아,2,4,4,5,4,3,"지하수학, 토질역학, 암석학을 배우는 과목으로 교수님은 full영강을 하시며 수업은 전부 ppt로 나갑니다. ppt는 학기동안 14챕터 나갔는데 한 챕터당 적게는 20쪽 많게는 50쪽 이상 됩니다. 배우는 내용 자체는 매우 어려운 내용이고 진도도 빨라 수업을 제대로 따라오긴 힘들 수 있으나 시험문제는 항상 나오는 유형만 나오고 쉽게 나옵니다. 시험전에 교수님이 족보 올려주시는데 족보만 제대로 풀 수 있으면 시험 고득점은 크게 어렵진 않습니다."
26,EAES402,지질공학(영강),조호영,2019-2학기,전공필수,3,원11111,4,4,3,3,3,3,중간 기말 둘다 기출을 교수님께서 올려주시기 때문에 시험을 준비하는건 기출만 풀 수 있다면 수월하나 중간중간 제출할 과제가 꽤 있다.
27,EAES402,지질공학(영강),조호영,2019-2학기,전공필수,3,그강의는위험해,5,5,3,3,5,3,"교수님 영어 쓰시는데 처음에 적응안될수도 있어요
근데 교수님 너무 착하세요
수업 끝나고 질문하러가면 정말 성실하게 답변 다 해주신답니다

넘 죠음..
학점도 잘줌 ㅠㅠㅠㅠ"
28,EAES402,지질공학(영강),조호영,2019-2학기,전공필수,3,zxzxrmfjs,3,5,3,4,4,4,"역시 조교수님답게 시험 점수를 매우 잘 채점해주신다. 물론 모두에게.
모든게 괜찮았지만 실습이 은근히 짜증난다. 실습레포트가 2주에 1번씩 있는데 채점해주시는 조교분이 매우 짜게 주신다."
29,EAES402,지질공학(영강),조호영,2019-2학기,전공필수,3,소시오엔바이,4,5,3,4,3,4,"교수님 인품이 매우 훌륭하셔서, 질문하는거 잘 받아주십니다. 랩이 따로 있는데 총 7번 정도 진행하고 평가는 매우 깐깐하며 최종학점에 영향을 25프로 줍니다. 중간기말 족보 다 올려주시고 중간기말 족보 나온거 충분히 이해하고 다 풀고 공부하면 거의 다 맞을 수 있습니다. 시험문제는 복잡하지 않고 간단하게 단순계산에 식 몇개 외우는 식으로 나옵니다. 그러나 내용들이 방대하기 때문에 공부량이 꽤 많습니다."
30,EAES402,지질공학(영강),조호영,2019-2학기,전공필수,3,재수강시로,4,5,4,4,5,5,"지질공학의 전반적인 내용을 한 학기동안 쭉 배운 것 같아 뿌듯함이 큽니다. 영강이긴 했지만 수업 듣는 데는 크게 지장 없었어요. 강의는 ppt로 진행하시고 공부할때 교재 같이 보면서 했어요. 그리고 나중에 기사시험 준비할 때 도움을 될법한 내용들도 있어서 좋았습니다.
과제는 5번 정도 나왔는데 4~5문제 정도 나와서 부담되진 않습니다. 오히려 시험기출문제라서 시험공부하는데 도움이 많이 됩니다. 시험 문제는 지엽적인 이론에서도 조금 나왔고 거의 대부분 계산문제예요. 그래도 시간은 아주 넉넉히 주시니깐 시간 부족할 걱정은 안하셔도 됩니다.
출석은 진짜 거의 매일 부르셨고 학점은 잘 주시는 편인 것 같아요. 다음 학기 교수님 수업 또 들을 생각입니다."
31,EAES402,지질공학(영강),조호영,2019-2학기,전공필수,3,Singularity,5,4,3,2,5,4,역시 말이 필요 없습니다. 교수님의 은총을 받아 A 받아갑니다... 또 학점만 잘 주시느냐...? 지질공학에 대한 전반적인 내용 알아야 할 만큼 알려주십니다. 나중에 자격증이나 기사 시험 준비할 때 나름 도움이 될수도...
32,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,바냐냐,4,3,3,3,3,4,교수님이 매우 좋으세요 원격탐사 관련내용이라 다른 전공보단 생소한데 학부생수준으로 잘 설명해주세요 실습도 튜토리얼하나하나 다 설명해주셔서 어렵지 않아요 마지막에 텀페이퍼가 조금 귀찮긴한데 시간 넉넉히 주십니당
33,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,gurim,4,4,2,3,3,2,프로그램을 돌려서 해보는 거리 실습시간에는 할만했지만 이론은 너무 얉고 넓어서 재미없었고 시험도 마찬가지 식이었음 그래도 전반적인 난이도는 낮아서 나쁘지는 않았다
34,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,JeR,5,4,3,4,4,5,"출첵은 초반에는 꼬박꼬박 하시다가 뒤로 갈 수록 조금씩 빼먹으십니다.
수업 난이도는 어렵지 않고, 수업만 잘 들으면 따라갈 수 있는데 피피티 양이 실제 공부해야하는 양보다 많아서 부담감이 조금 있습니다. 미리미리 정리만 해놓으면 공부할 양이 많지는 않아요.
학점은 잘 주시려고 합니다. 시험은 중간기말 두 번 봤고 난이도는 무난했습니다. 다만 변별력 문제인지 지엽적인 문제가 나오기도 하니 예시나 사례 같은 걸 잘 기억해두시면 좋습니다.
QGIS로 실습을 하고 나중에 배운 걸 이용하여 보고서를 쓰는데, 실습용 교과서를 참고만 한다면 보고서 점수 A 정도는 받는 것 같습니다. 다만 이미 GIS에 대해 빠삭한 분들이 계셔서 보고서 점수 A+를 노린다면 조금 어려울 수도 있어요. 하지만 A를 받더라도 중간기말을 괜찮게 보면 학점은 좋게 주시는 것 같아요.
교수님이 학생을 배려해주시는 것이 인상깊었고 저희를 과대평가하지 않으셔서 좋습니다..."
35,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,jumen,5,5,3,3,4,5,"GIS는 확실히 실습들이 따라가기 어렵지 않으면서도 하나씩 하면서 실력이 느는 것 같습니다.
이론 설명도 쏙쏙 잘 들어오구요~! GIS에 대해서 기초적인 내용을 익히기 좋은 강의였어요"
36,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,허르,3,3,3,3,3,3,"교수님이 열정에 차서 수업하세요
되게 좋아요 수업듣는 보람이 있는 수업"
37,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,원11111,1,3,3,3,3,3,QGIS를 잘 사용하는 학생이 있다면 실습에서 유리하나 개념은 교수님이 하나하나 쉽게 가르쳐주시기 때문에 열심히 했다.
38,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,밥보다물,1,5,3,5,3,5,이번학기 제일 알찼던 수업. 과제가 자주나오는데 꼭 촬영하세요
39,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,그강의는위험해,5,1,3,3,5,3,"처음 본 교수님이라 시험을 어떻게 낼지, 시험 성적은 어떻게 낼지 걱정이 많았는데
성적 잘 주셨네요 ㅎㅎㅎㅎㅎ

레포트 과제가 있었는데 마지막 term paper에는 그다지 힘을 안줬지만
기말고사랑 중간고사랑 잘 봤더니 A+ 받았습니다!

시험 잘 보시면 A+ 받을 수 있는 것 같네용!"
40,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,dongtae95,4,3,3,4,4,4,"수업 내용은 어렵지 않지만 실습을 해야해서 학습량이 적지는 않다.
시험은 나름 쉽게 나온다. 마지막 개인 Report를 제출해야 한다."
41,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,kulikuli,4,3,3,3,2,3,"나쁘지 않은 수업이다. 아주 어렵지도 해야할게 많지도 않다.
그런데 시험 다 평균보다 10점가량 높고, 실습도 다 평균이상인데, 비플이다."
42,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,재수강시로,4,3,3,4,4,4,"ppt로 강의 진행하시고 강의 2번에 실습 1번꼴로 수업 진행됩니다. 그리고 실습한 날에는 2인이나 3인 1조로 묶어서 실습 보고서 내야 합니다. 이게 조금 귀찮.... 그래도 교수님은 최대한 많이 가르쳐주시려고 하고 학생들 배려해주시는게 보여서 괜찮았습니다.
ppt 강의분량이 많아서 미리 정리나 공부 안해놓으면 시험기간에 조금 힘들 수도 있어요. 그래도 난이도는 그리 높지 않으니 열심히 공부하시길...
최종보고서도 내야 하는데 이건 개인과제입니다. 보고서 점수 30점 중에서 30프로 차지하고 한학기동안 배운 걸 가지고 지역선정해서 보고서 작성하는 거예요. 귀찮긴 하지만 큰 부담은 없었습니다."
43,EAES408,원격탐사/GIS,김성실,2019-2학기,전공선택,3,룰루룰루루루루룰,3,3,2,4,3,3,"그냥 그렇다. 초반엔 출첵 꼬박꼬박 하시더니 중반부턴 출석 거의 한번도 안 부름. 내용은 쉽다. 쌩암기다. 그런데 양이 졸라게 많다. 피피티가 너어무 많아서 답이 없다. 중요한 내용만 추려서 공부하면 된다.. 어차피 지엽적인 건 안나옴.
젤 짜증나는 건 실습 보고서다. 소프트웨어가 좀 허술하다. 지 맘대로 바뀌고 그런다. 그냥 하면되긴 하는데 매주 나오는게 너무너무 귀찮았다. 다행히 문제 생겼을때 메일 보내면 그때그때 답변을 주신다. 불행 중 다행인거다. 그런데 솔직히 실습 좀 없앴으면."
44,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,춍춍춍춍,5,5,2,4,5,3,"수업 빠지면 타격 크고요
매일 출석 부르셔요
기말은 중간에 누적범위
따라서 양이 많긴하지만 중간때 잘보면 기말도 쉬워져요
학점은 잘 주시는것 같아요"
45,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,수시,3,4,3,4,3,4,"시험, 실습, 필드, 팀플, 과제 할게 너무 많고 기말고사도 누적이라 너무 힘든 학기였지만 끝나고 나면 배운게 많은 과목이었습니다."
46,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,한태주,4,2,3,4,4,4,"PPT가 깔끔하고 잘 가르쳐주셔서 공부하기 쉬웠습니다. 중간고사 기말고사 전에 전년도 기출 함께 풀어주십니다. 박편 만들고 필드 나가는 게 1번 있습니다. 시험도 배운 내용 내에서만 나옵니다. 공부할 양이 비교적 많지 않고, 학점도 잘 주시는 편인 것 같습니다."
47,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,쪽빛,4,4,4,4,4,4,"박편 실습은 겁먹지 말고 실제로 해보면 꽤 재밌음 (집 늦게 가는건 빡치지만 ㅂㄷ) 그리고 중간고사 전까지 범위 와다다 나가고 끝나면 실습 위주로 수업이 진행되는데, 상당히 지루하지만 암석학의 기초인 만큼 열심히 들으면 그만큼 유익한 수업이 될듯. 학점은 평균 정도 받았는데 비쁠 받을 정도로 후하게 주시는 편임."
48,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,고탕탕탕,3,4,5,5,3,4,"수업 내용이 화성암에 대한 내용입니다. 수업은 이론수업과 실험 수업으로 나뉘는데 보통 2시간이 있는 날 1시간은 이론 나머지 1시간은 실헙수업을 합니다. 더불어 필드도 한번 있고, 가서 돌을 채취하여 가져와 박편을 만드는 실험도 합니다. 그 박편을 편광현미경으로 관찰하여 보고서까지 내는 것이 화성암석학 강의의 종점입니다. 물론 중간과 기말 시험 모두 존재하고, 종강 후의 기간까지 연장하여 보고서를 제출하도록 하셨습니다. 보고서는 논문 분석은 기본이고 자신이 관찰한 것들을 분석하고 추측해야 하기때문에 상당히 공들여야합니다."
49,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,살길찾는중,3,3,4,4,4,4,"강의력은 많이 부족하지만 열심히하면 그래도 나름 얻는게 있는수업.

시험은 족보가 거의다함"
50,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,번트삼중살,4,3,4,4,3,5,"출석체크는 초반에는 하셨지만 나중에는 특정 학생만 부르거나 아예 부르지 않는 경우도 많았다.

강의력은 좋으시지만 수업내용 양이 많아서 그런지 설명이 빨라서 대개는 이해하지 못한 부분이 꽤 있었다. 하지만 시험 전에 작년 기출문제를 보여주셨고, 시험문제는 기출을 응용해서 나온 덕분에 그렇게 어려운 편은 아니었다. 그리고 11월 초에 박편실험이 있었는데 그 당시에는 힘들었지만 지금 생각해보면 가장 기억에 남는 실험이었고 덕분에 가장 많이 얻어가는 전공수업 중 하나였다. 대신 기말시험 이후에 박편에 관한 보고서를 쓰는게 많이 힘들었다(시험은 끝났지만 종강은 아니었기 때문에....). 학점은 후하지도 않고 빡세지도 않은 그저 그렇게 주신다.

결론은 전필과목 중에서는 가장 들을만한 과목 중 하나인 것 같다."
51,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,복숭아마시쪙,1,5,5,5,4,4,단언컨데 지환과 전공중(제가 들은거중에)학습량이 제일 많았습니다. 교수님은 피피티를 인터넷에서 다운받아서 메사추세츠 주립대학의 피피티로 수업하십니다. 한글교제는 사지마세요 아예 다릅니다. 피피티도 매우 불친절하여 공부하는데 애먹었습니다. 시험전에 지난문제 보여주는데 얼추 비슷하게 나오고 완전히 다른문제도 나옵니다. 기출부분만 공부하지 마세요. 영강이라 절평이여서 평마30정도여도 B가 뜹니다. 그게 위안이네요.
52,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,토토로코털,4,2,3,5,3,3,일단 기말고사가 범위 누적이라 공부할 양이 많아요 중간에 팀플도 있고 필드도 가야 하고 개인레포트도 써야하고 저녁 12~1시까지 박편도 만들어야 합니다. 피피티가 조금 설명이 비약적이라 교수님 강의 제대로 안 들으면 피피티 이해가 잘 안 갈 수도 있어요.. 팀플 좋아하시거나 별 생각 없으면 무난무난한 수업이지만 팀플 매우 싫어하는 사람으로서 공부보단 팀플이 훨씬 힘들었습니다. 중간고사 잘봤는데 기말떼 많이 미끄러져서 학점은 좋게 받지 못했습니다 레포트가 생각보다 큰 비중을 차지하는 것 같으니 열심히 쓰세요!!
53,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,팔곰탕,4,3,4,3,4,4,"학점 주십니다. 분명 학점 잘줄거라 했는데 뻥이었습니다. 이래저래 할게 많아 귀찮습니다. 필드트립, 피자치킨이랑 함께하는 박편제작, 막상 할건 없는데 조원끼리 눈치보면서 계속 나오게되는 박편관찰, 종강을 책임지는 보고서 적성까지 넘귀찮아요. 시험공부할거 많은거 같은데 막상 시험에 나올거는 별로 없어서 공부량 많진 않습니다. 기출문제 유형 잘 확인하세요! 기말은 누적으로 치뤄지는데 새로 배우는 내용이 어렵긴 하지만 시험에 나올게 적어서 중간 공부 잘해놓으면 공부령이 많이 줄어요. 절대 꿀강의는 아닌데 이만한 전필 어디 또 없어요. 이왕 듣는거 즐겁게 수강해보아용"
54,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,김고재,4,4,4,5,3,3,출석체크 자주 하십니다. 출석체크 안하는 날에는 전에 결석한 적 있었던 사람만 출석 부르는 경우도 있었어요. 배우는 내용은 어려운 편이지만 시험은 어렵지는 않았어요. 교수님이 시험 전에 기출문제를 보여주시니 그것 위주로 공부하면 편해요.
55,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,소시오엔바이,2,4,4,5,1,3,학점을 매우 짜게 주신다. 처음에 영강이라 후하게 준다고 하셨지만 그냥 비율 맞추거나 비율 덜 채워서 주신 듯 하다. 본인이 평균보다 조금 괜찮게 상회하였는데 비플 받았다. 필드 당일 치기 한번있고 박편 실습에 종강 레포트 까지 정말 할게 너무 많은 수업이다. 지환과라면 듣기 싫어도 들어야하는 과목이지만 정말 공부량도 너무 많고 부담스러웠던 수업이었던 것 같다. 그래도 기출문제 공개하고 적폐문화를 없애는데 일조하셔서 그런부분에서는 긍정적으로 본다. 그래도 시험 일찍 보고 시험 기간에 휴강 해주시고 학생들에 대한 배려가 좋았습니다.
56,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,저나은,3,4,5,5,4,3,"배우는 내용이 전반적으로 어렵습니다.
기말은 범위가 누적입니다."
57,EAES202,화성암석학(영강),김형수,2019-2학기,전공필수,3,도롱도롱링,5,4,2,2,4,4,"중간, 기말(누적), 레포트, 출석, 과제로 평가.
2학년 과목이다보니 다른 과목에 비해 양이 적다. 교수님이 지엽적인 것 말고 굵직굵직한 개념에 대해 시험문제 내는 것을 좋아하셔서 체감 공부양은 더 줄어든다.
시험 1주일 빨리봐서 좋습니다.
작년에는 필드 없었는데 이번에는 필드 나갔습니다. 직접 샘플 채취해서 박편갈고 관찰한 내용으로 레포트 작성하였습니다. 대체로 20장 이상 쓰는 듯합니다. 박편제작하고 관찰하는 과정은 김형수 교수님 이외에는 경험할 수 없어서 한번쯤은 경험해봐도 괜찮을 듯 합니다. 다만 은근히 시간 많이 잡아먹습니다.
성적은 잘 주신다고 들었습니다.
출석은 초반에는 전부 부르시고 후반부에는 몇명만 골라서 부르셨습니다."
58,EAES154,지구환경과학실험II 이과대학 수학과 '19학번 (1~24),임세희,2019-2학기,교양,1,dasdweqe,5,5,1,1,4,2,"지구과학을 노베여도 추천하는 이유, 지과실험. 보고서 양도 같이 들은 화실에 비해 매우 적고 연습을 잘 들어뒀다면 내용도 거저먹. 할 게 없어서 다 할 수 있다보니 학점도 괜찮게 받을 수 있음."
59,EAES154,지구환경과학실험II 이과대학 수학과 '19학번 (1~24),임세희,2019-2학기,교양,1,16102527,2,5,2,1,1,1,출석체크는 매일하고 조별활동을 하는 특성상 출튀는 하기 힘들다. 난이도는 지구과학 실험을 떠올리면 드는 그대로 어렵지는 않다. 학습량도 특출나게 많지 않은 편이다. 학점은 솔직히 잘 주시는 편은 아닌 것 같다. 성취감은 지구과학+실험이기때문에 거의 없다고 생각한다.
