,과목코드,강의이름,교수이름,학기구분,이수구분,학점,사용자이름,총평,출석체크,난이도,학습량,학점,성취감,강의평
12,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,캠핑과안전,5,5,3,4,4,4,과제에서 주로 내시지만 그것만으로 A이상 받는지는 모르겠어요 유체역학이 원래 어려운 과목이지만 쉽게쉽게 설명해주세요 학점도 잘채워주십니다
13,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,han3,3,1,4,4,3,3,그냥 딱 전필. 유체역학 과목자체가 어렵다
14,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,바다아들,5,5,4,4,4,4,정말 어려웠습니다.. 해도안된다는 생각도하고 생에 처음으로 체그도 가입해서 막 질문하고 그랬네요..ㅋㅋㅋ 그래도 무사히 마친것 같아서 좋네요 중기말 다 과제랑 문제 하나씩 주시는데 그게 완전히 똑같이 시험에 나오는것들이 있어요 그래서 아주 꼼꼼히 풀어보시는게 좋을거 같아요
15,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,강예서,1,5,4,5,3,2,"교수님이 엄청 열정적이십니다. 기운차게 출석을 부르셔서 수업 시작부터 다들 기분이 좋아집니다.
중간고사 범위까지는 정말 기분 좋은데 기말범위부터 기분이 좀 안 좋아집니다.
영어강의지만 영어 못해도 알아듣지 못할 일은 없습니다. 한국인이 알아듣기 쉽게 영어를 구사하시고 설명을 친절하게 잘 해주십니다. 유체역학 자체가 한학기에 끝내기가 쉽지 않다보니, 개념보단 문제 푸는법 위주로 수업이 진행됩니다. 저같은 경우는 개념이 잘 안잡혀서 찝찝하고 힘들었는데, 중간고사가 다가올때 연습문제를 주시고, 수업시간에 문제풀이를 잘 적어주셔서 그나마 감을 잡아갔습니다.
깊게 이해를 하기 힘들거나, 시간이 없으신분들은 문제랑 풀이를 달달 외워가시는걸 추천드립니다.
물론 문제랑 풀리 외우는데에도 시간이 꽤 걸릴겁니다.
개인적으로 교수님의 설명력과 열정엔 깊은 인상을 받았지만, 문제풀이가 아닌 유체역학에 대한 개념이해라는 측면에선 인상적이지 않았던 수업입니다."
16,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,오이차,5,5,3,3,4,4,"교수님 정말 좋고 학생들을 위하시는게 느껴집니다.
수업은 피피티 없이 필기로만 진행되고 과제가 있습니다
과제하고 필기와 기출만 열심히 보셔도 중간기말 성적 잘나옵니다"
17,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,sallykwon99,5,5,3,3,3,4,"수업 시간 중간에 쉬는 시간 주시는거 정말 최고...
유체역학을 이 교수님이 수업해주시는 게 아니었다면 어땠을지 상상하게 되네요
최곱니다 걍 들으세요 ^^"
18,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,Y99,4,5,4,4,4,4,"교수님께서 정말 친절하게 설명을 잘 해주십니다.
한 학기동안 열정적으로 가르쳐주시는 교수님의 모습에 정말 감사했고 그래서 더 열심히 공부할 수 있었습니다.

모든 수업은 영어로 진행하시고 수업 시작할 때 그 날에 나가는 진도 목차를 미리 적어주십니다.
필기 잘 해두고 증명하는 것들 잘 외워두면 시험 때 유용하게 쓸 수 있었습니다."
19,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,kyk1616,5,5,4,4,4,4,"출석체크는 항상 꼼꼼히 하십니다
수업내용은 모두 영어로 진행하시고 보충설명도 이해되도록 잘 해주세요
모르는것 질문해도 친절하게 대답해주십니다
연습문제랑 숙제내주신 문제 잘 숙지하고 이해하셔서 시험치러 가세요!!"
20,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,kljp,5,5,3,3,5,5,"1. 학점
최대한 잘 주시려고 하세요! 제가 중간 평쁠 10정도고 기말은 평쁠 30 정도였는데 에이쁠 주셨습니다!

2. 출석체크
매 수업마다 하십니다. 많이 반영되는지는 모르겠어요 항상 출석했기 때무네..

3. 수업
풀 영강인데, 발음이 정직하셔서 다 알아들을 수 있었어요. 가끔 못알아듣는 건 저의 어휘력 부족 때문이었어용

4. 시험
중간은 쉬웠고, 기말은 어려웠어요. 어려워도 한 문제는 그냥 푼 사람이 거의 없을 정도고, 나머지는 개념 잘 이해하고 기출과 과제, 수업 공부했다면 충분히 풀 수 있는 문제였습니다. 과제, 기출, 수업은 꼭꼭 공부하시고 시험 보시면 좋을 것 같아요. 유도 꼼꼼히 해보시구요! 아 그리고 답안 쓰실 때, 최대한 꼼꼼히 쓰세요. 시간 부족할까봐 식은 외운 그대로 썼는데, 안 풀어 썼다고 무려 4점이나 깎였으니 말이죠.. 너모 속상했습니다ㅠㅠㅠㅠㅠㅠㅠㅠㅠ


정말 좋은 교수님이시니 꼭 수강신청 성공하셔서 들으셨으면 좋겠습니다!"
21,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,구띠,4,5,4,4,5,3,"교수님이 판서에 필기를 하시는데 잘 받아적고 공부하셔야 합니다. 그냥 달달 외우면 됩니다.
숙제와 연습문제에서 시험문제가 나오기 때문에 기계적으로 풀 수 있게끔 연습하시면 됩니다. 한 문제 정도만 새로운 문제를 내는데 다른 문제 다 맞으면 그 문제 틀려도 A+ 받는데 지장 없습니다."
22,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,감자튀김,5,5,4,4,4,4,개인적으로 유익했던 수업이었습니다. 수업 후 궁금한걸 물어보면 자세히 알려주시니 부담없이 들을 수 있는 수업입니다.
23,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,Ninano,4,5,4,4,4,4,"매번 시작마다 출석체크를 하시며 수업 중간에 쉬는 시간이 있습니다.
이 덕분에 수업에 지친다는 느낌은 별로 들지 않습니다.
교수님께서도 굉장히 친절하게 가르쳐주시고 소통을 잘 하려고 하십니다.
과제는 중간 기말 한 번씩 있으며 과제랑 연습문제를 많이 풀어보시는 게 좋습니다.
내용은 어렵지만 그래도 좋은 강의였습니다."
24,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,DDeo,5,5,3,4,5,5,"잘 가르쳐주십니다. 내용도 이해하기 쉽게 설명해주시기 떄문에 책을 참고하면서 공부하면 따라가기 쉽습니다. 수업도 2부로 나누어져 있어, 수업이 지루하지 않고 분위기도 좋습니다.
시험은 주로 가르쳐 주신 것, 과제로 내주신 문제가 대부분이고, 풀어볼 문제가 1~2문제 나오는데 배우는 것만 잘해도 수월하게 풀 수 있습니다."
25,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,호우박고구마,4,5,4,4,3,3,교수님의 필기만으로 수업이 이루어집니다. 필기를 정신없이 따라가다 보면 수업이 끝나있는 느낌입니다. 유체역학 내용이 많은데 교수님이 강의력이 좋으셔서 따라가는데 벅찬 느낌은 없었습니다. 교수님이 내주시는 숙제와 연습문제가 시험과 관련이 큽니다.
26,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,iqsong0303,5,5,3,3,4,5,"강의력이 너무 좋으십니다. 수업내용중 모르는거 있어서 질문해도 친절하게 잘 받아주십니다.
과제를 중간고사전 기말고사전에 한번씩 내는데 거기서 나오는 문제가 중간 기말고사에서 그대로 한두문제씩 나옵니다.
정말 많은걸 배운 강의였습니다."
27,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,문백곰,4,5,5,4,4,4,"유체역학 학문 자체가 어려운것 같음.
완전 필기로 진행되서 필기 잘보이는 자리에 일찍가서 앉는거 필수임.
유체를 이해한다는거가 어려운것 같음.
강의 자체는 계획에 맞게 잘 진행해주시고, 최대한 이해할수 있도록 진행해주심.
수식은 대체로 암기 숙지해야 문제 풀수있는 정도임.
기출문제랑 숙제 문제에서 절반정도 시험에 나오고 나머지는 응용해서 푸는 문제인듯.
반복해서 자주해주는게 좋은듯함."
28,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,buckhee,4,4,3,3,4,4,"알기 쉽게 설명해주시고 문제를 많이 풀어주시는데 풀이방법만 잘 알고 있으면 시험에 같은 유형으로 나와서 잘 볼 수 있음. 이해 못해도 암기하면 학점 따기 쉬운 강의 ㅇㅇ
교수님도 좋으시고 괜찮은 강의입니다"
29,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,yoo32,5,5,4,4,5,5,진짜 너무 좋은 수업이에요.. 과목 자체가 어렵긴 하지만 시험 문제도 수업시간에 다룬 내용 많이 내시고 학점도 진짜진짜 잘주세요!!
30,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,빵부,5,5,4,3,4,4,수업도 잘해주셔서 좋았어요 봉기완 교수님 최고입니다
31,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,parrrrley,5,5,4,4,4,5,출석체크 매번 하십니다. 학습량 많고 난이도 좀 있습니다. 교수님이 수식을 유도할 때 미적분2와 공업수학에 나오는 내용들을 쓰시는데 해당과목들을 잘 듣지 않았어서 힘들었습니다. 영강이지만 교수님이 발음을 분명히 해주시고 쉬운 영어를 써주셔서 듣는 데 불편함이 없습니다. 강의내용도 그날 그날 기승전결이 확실해서 좋습니다. 시험은 철저하게 배운내용으로만 나와서 내용이 어렵지만 그만큼 배려해주시는 느낌입니다.
32,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,빠우,5,4,5,5,4,3,학점 다 채워주십니다. 차근차근 잘 알려주셔서 어려운 유체역학 잘 배울 수 있었습니다.
33,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,썽큐,5,5,4,4,4,5,"유체역학이라는 과목이 정말 어려울 수도 있는 과목임에도 불구하고, 봉기완 교수님의 수업 덕분에 잘 이겨낼 수 있었습니다.
매 수업 시작마다 학습목표를 적어주셔서 수업에 더 명료하게 집중 할 수 있었고, 중간에 쉬는시간도 있어서 집중도도 떨어지지 않음
학점도 꽤 후하게 주시는거 같습니다.
다만, 교수님이 워낙 강의도 잘하시고, 친절히 질문도 받아주셔서 전반적으로 수강생들이 다 열심히 해서 상향 평준화된 수업이기도 합니다."
34,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,세주아니안함,5,5,4,4,3,3,"강의력도 좋고 내용도 그나마 쉬운 내용 골라서 해주신다.
유체역학이라는 어려운 과목을 쉽게 접근할 수 있도록 도와주신다.

교수님께서 굉장히 유쾌하시고 열정적이시다.

무조건 연습문제 과제문제를 완벽하게 빨리 풀 수 있도록 준비해가야한다.

그래야 나머지 새로운 문제를 풀 시간이 생긴다."
35,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,재수강몇개야,5,5,5,5,4,5,"어렵다. 하지만 학점을 받기 위해서 공부하는 게 아니라는 걸 느끼게 한 강의. 공부가 어렵지만 그만큼 많은 게 머릿 속에 남았고, 진짜 전공 공부를 하는 느낌이었다. 학과에 대한 애정이 늘어난 과목."
36,CHBE210,유체역학(영강),봉기완,2019-2학기,전공필수,3,ghkd,5,5,4,4,4,4,유체역학 자체가 어렵긴 하지만 교수님께서 쉽게 설명해주시려고 노력하십니다. 수업시간에 필기만 열심히 하고 문제풀이 위주로 공부하시면 좋은 성적을 얻을 수 있습니다.
37,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,싱긴,5,5,3,3,4,4,"추후에 화공 전공 수업들을 들을 때 도움이 많이 될 수업이였습니다. 교수님이 열정이 넘치셔서 수업을 재밌게 들을 수 있었고, 이해하기 쉽게 설명해주셔서 공부하는데 큰 어려움이 없었습니다. 시험문제 또한 과제에 내주신 것들을 다 풀 줄 알면 좋은 점수를 받을 수 있습니다."
38,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,youngdon2,5,5,1,1,5,4,교수님이 강의를 너무 잘하셔서 인강 찍는 거 처럼 강의계획이 쫙 있으신거 같아요 정리된 내용을 바탕으로 설명이 필요한 부분만 쏙쏙 챙겨 주십니다. 타과 수강생들이 많은 편이고 내용은 보통 쉽거나 2학년 때 다른 과목에서 또 배우는 부분입니다.
39,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,메타몽몽,4,5,4,4,2,4,"수업 시간 동안 계속 집중하셔야 지식을 얻어갈 수 있습니다. 1학년 수업이지만 재수강 학생들이 엄청 많아서
학점을 잘 따기는 어려워요 ㅠㅠ 상대평가 기준이 국강보단 널널하지만 큰 도움이 안됩니다."
40,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,jayyy,1,5,2,2,5,3,출첵 항상 하시고 학생들 이름 외우려 노력하는 것 같아요. 제공하는 숙제만 잘 풀 수 있어도 시험 거의 다 맞을 수 있어요
41,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,이이,5,5,3,4,4,5,"강의는 올려주시는 강의자료와 책 한권으로 진행되지만 책은 크게 필요없습니다.
교수님께서 강의력도 좋으시고 학생들을 많이 생각해주시기 때문에
개인적으로 강의시간이 전혀 길다고 느껴지지 않았습니다.
과제는 3번정도 문제풀이로 있고
시험은 중간 기말 있습니다. 과제 열심히하시고 강의 잘들으시면
시험은 무난하게 볼수 있습니다."
42,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,abcbe,5,5,3,3,5,2,간단한 내용으로 찝어주신 문제와 내용만 수업 중에도 이해하고 풀 수 있습니다. 수업중에 이해하고 풀어보려고 하고 시험 전날만 공부 빡세게 하면 A+ 받으실 수 있습니다.
43,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,시체,5,5,2,2,4,4,배워갈 것도 많고 공부한 만큼 성적 나오는 그런 과목입니다. 학점 잘 주십니다.
44,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,han3,4,1,2,2,4,4,교수님께서 잘 가르치십니다. 좋은강의
45,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,ToSHI,4,5,4,3,4,4,"봉기완 교수님... 정말 좋습니다.
영강이지만 설명을 잘해주셔서 재밌게 잘 들었네요.
이해 안되는 것은 쉬는 시간에 여쭤보면 친절하게 한국말로 해주십니다.
수업 내용은 화학 기초 및 연습 들으셨으면 크게 어렵거나 한 건 없을 것 같습니다.
출석 체크는 항상 하시고, 중간에 10분 정도 쉬는 시간 주십니다. (tmi이지만 이때 노래 틀어주십니다)
중간, 기말 시험 보고 과제가 시험 전 각각 한 번씩 총 2번 나갑니다.
성적 반영 요소는 출석, 중간, 기말, 과제입니다."
46,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,grayblue,4,5,4,4,2,2,"교수님께서 어려운 내용을 최대한 쉽게 설명해주시는 것 같습니다. 출석체크는 매번 하였고, 질문이 있으면 친절하게 대답해 주십니다. 중간에 쉬는 시간도 있고, 진도를 빠르게 나가지는 않았던 것 같습니다."
47,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,삼수생,5,5,2,4,5,5,"봉기완 교수님의 강의는 언제나 좋은 것 같습니다. 기존에 애매하게 알고 있던 화공과 지식들을 이 강의를 통해 한 번에 정리할 수 있었어요.
근데 그래도 개인적으로 이야기 들었던 것에 비하면, 그렇게 쉬운 내용의 강의는 아닌 것 같습니다. 특히 시험 문제를 어떻게 풀어야할지 알고 있어도 시간이 없어 못 푸는 경우가 많았습니다. 다음에 이 강의를 들으시는 분이라면 문제푸는 연습을 많이 하실 필요가 있을 것 같습니다."
48,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,Y99,5,5,3,4,5,4,"봉기완 교수님께서는 언제나 열정적으로 최대한 학생들을 배려해서 강의를 해주십니다.

화생공 입문인 만큼 책에 있는 문제들을 많이 풀어보면 시험에서 처음 보는 문제는 많지 않았습니다.

쉬는시간이나 강의가 끝난 후에 항상 질문을 다 받아주시고 정말 여러번 이해될 때까지 설명해주십니다.

학점도 다 꽉 채워서 주십니다!"
49,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,kljp,5,5,3,4,4,5,"1. 학점
강의 평가에 학점 잘 주신다고 하여, 에이쁠을 기대했으나 에이를 받았습니다. 원래는 최대한 학점 잘 주시는 교수님이신데, 잘하는 친구들이 많았거나, 제가 몽총이인 거죠..

2. 출석체크
봉기완 교수님은 매 수업마다 출석체크 하세요!

3. 수업
풀 영강이시고, 콩글리시라 알아듣는데는 문제 없어요!

4. 시험
중간은 쉽고, 기말은 어려웠어요! 중간에서 학생들의 점수 분포를 보고 기말 난이도를 결정하시는 것 같았어요! 봉기완 교수님 시험 특징이, 기출, 과제 몇 문제는 그대로 내시고, 개념 응용해서 풀 수 있는 문제 몇 개 내세요. 기출 과제 문제 이해하고, 신속정확하게 풀 수 있으셔야 합니다!

봉기완 교수님 너무 좋은 분이시라, 꼭 수강신청 성공하셔서 수강하셨으면 좋겠습니다."
50,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,abcd11100,5,4,2,2,5,4,교수님이 친절하시고 질문에 모두 신경써서 대답해주십니다. 영강이지만 이해하는데 크게 어려움이 있진 않습니다.
51,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,Ninano,5,5,3,4,4,4,"출석체크는 매번 하시며 중간에 10분 정도 쉬는 시간을 주십니다.
수업은 판서로 진행하기 때문에 앞쪽에 앉는 것을 추천드립니다.
내용은 수업 내용을 잘 듣는다면 따라가기 어려운 정도는 아닌 거 같습니다.
중간 기말 과제가 한 번씩 나왔고 연습문제를 따로 주십니다.
교수님께서 굉장히 친절하시고 중간중간 위트있게 수업을 진행해주셔서 좋은 수업입니다."
52,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,iqsong0303,5,5,3,2,5,5,강의력도 좋으시고 학점도 잘주시고 과제는 중간고사 기말고사 전 두번 내주시는데 숙제문제에서 한 두문제 정도 시험으로 나옵니다.
53,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,빵부,4,4,4,4,4,4,수업도 잘해주시고 문제도 크게 어렵지 않았어요
54,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,썽큐,5,5,3,2,4,3,"일단 20년은 봉기완 교수님께서 연구년이셔서 강의가 없는걸로 알고 있습니다.
화공입문을 킹기완 교수님께 못 듣는다는 것은 정말로 슬픈일..ㅠㅠㅠ
학점도 잘 주시는 편이고, 무엇보다 강의력이 출중하시고 학생들의 질문을 하나하나 친절히 알려주십니다.
수업 중간에 쉬는시간도 있고, 이때 팝을 틀어주셔서 힐링 하기도 했습니다."
55,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,이영흠,5,5,3,4,4,5,"봉기완 교수님 수강신청을 성공한 것은 제 여름방학 최고의 업적입니다. 234학년이 수강신청 티오를 죄다 가져가기 때문에 1학년들에게는 남은 자리가 별로 없겠지만 성공한다면 국강보다 훨씬 나은 수업을 들을 수 있을거라 확신합니다.
일단 영강이기 때문에 절대평가로 학점이 매겨지고 교수님께서 설명을 깔끔하게 잘 해주십니다. 예제도 풀어주시고 시험 직전에 주는 프린트도 수업시간에 공부를 열심히 했다면 이해하는게 그렇게 어렵지않기때문에 풀어간다면 시험때 도움이 될 겁니다.
1학년때 들은 수업 중 가장 가치있고 재미있는 수업이었습니다."
56,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,쟝쨩,5,5,3,3,5,5,학점을 정말 꽉꽉 채워서 주십니다. 수업 내용도 어려운 편이 아니고 판서로 진행해 집중하기도 좋았습니다. 시험 공부는 과제와 연습문제만 풀고 봐도 거의 그대로 나와서 평균 이상을 맞을 수 있습니다. 교수님이 매우 친절하시고 질문에도 자세히 대답해 주셔서 좋습니다.
57,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,쀼슝쀼슝,4,5,3,3,4,4,화1 양적관계를 극한으로 빡세게 만든 과목입니다. 계산 극혐 단위 극혐이지만 어차피 화공 자체가 그러라고 있는 학문이니까 알아서 적응해야됨 수업은 영강이라서 공부 할때는 힘들지만 학점이 개꿀. 중간 기말 둘다 평마였는데 비쁠 나옴. 절평아니면 상상도 못할 일. 봉기완 교수님은 정말 잘 가르치십니다 내용면뿐만 아니라 매 수업마다 이러이런 주제로 오늘 수업하고 중간에 쉬는시간 있다고 전부 말해주셔서 체계적으로 수업하시고 매수업 준비 많이 해오신다는 느낌이 많이 듦. 숙제는 중간 기말 전에 한번씩. 화공과 와서 봉기완 교수님 수업 한 번 못들어본사람 개불쌍
58,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,웨인루니,5,5,2,2,4,4,"내용이 크게 어렵지 않고, 봉기완 교수님은 항상 쉽게 설명해주시기 때문에 어려운 과목이 아니라고 생각합니다. 매일 출석체크 하시고, 2번의 과제가 있습니다. 과제와 교재의 연습문제, 예제만 잘 공부하셔도 평균 이상의 성적을 받으실 수 있습니다. 성적도 잘 주시는 편인듯 합니다."
59,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,디티,3,5,3,3,3,3,이전에 너무 좋다는 내용만 많아서 만만히 봤는데 중간 기말 합쳐서 평쁠 15정도 였는데 A는 나오지 않네요 아쉬워요ㅜ
60,CHBE222,화공생명공학입문(영강),봉기완,2019-2학기,전공필수,2,jhangie,3,5,4,4,4,4,봉기완 교수님은 무조건 과제 및 practice problem으로 나오는 문제 다 풀고 가시면 성적 무조건 잘 나옵니다. 조교님이 풀이를 올려주시는데 문제를 미리 먼저 풀어보고 풀이를 보는 것이 좋지만 문제가 잘 안 풀린다 싶으면 스트레스 받는 것보다 그냥 풀이를 보면서 이해가 됬으면 외우는 것이 빠르고 좋습니다.학점 잘 주세요!중간고사에 변환 숫자 무조건 외우고 가세요 문제 풀 때 갑자기 기억 안나서 문제를 못 풀었던 기억이 납니다.ㅜㅜ
61,CHBE372,화공생명공학실험Ⅰ,김종엽,2019-2학기,전공필수,2,싱긴,5,5,3,3,4,4,"레포트 잘 쓰고, 실험 충실히 잘 하면 좋은 점수를 받을 수 있습니다. 수업 내용도 어렵지않고 전공 수업과 겹치는 내용도 많아서 어렵지 않게 수업참여할 수 있습니다."
62,CHBE372,화공생명공학실험Ⅰ,김종엽,2019-2학기,전공필수,2,노버리,3,5,3,3,2,3,이번 학기부터 보고서 점수 비중이 커졌다고 하는데 그거에 비해서 보고서 점수를 잘 주지는 않는다. 실험은 원래 5개인데 이번에는 매틀랩 시뮬레이션 실험이 추가돼서 6개였다. 기말 시험은 각 실험당 몇문제씩 나오는데 그걸 각 실험별로 답지를 따로 제출해야 한다. 시험시간 처음에는 길다고 생각했는데 그냥 답지에 쓰는 것만으로도 오래 걸렸다. 실험이라고 쉽게 나올줄 알았다가 기말시험에서 제대로 통수맞은 과목 ㅠ 마찰계수실험은 그냥 유체역학시험이었다. 실험수업이지만 사실 조교님들이 거의 해주시기 때문에 처음부터 끝까지 실험하진 않는다.실험복 입고 참관하는 느낌..보고서 쓰다보면 2학점이지만 하는건 2학점보다 더하는 거 같다는 생각이 든다. 보고서는 조교님마다 주는 기준이 다른 거 같은데 조교님이 쓰라고 강조하신 고찰부분 위주로 쓰면 무난히 점수 주신다.
63,CHBE372,화공생명공학실험Ⅰ,김종엽,2019-2학기,전공필수,2,다섯하면오태식이,4,5,2,5,4,4,"거의 2주에 한 번씩 실험을 하며 개인당 예비보고서 2장, 결과보고서 5장을 제출하게 됩니다.

중간고사가 없어지고 기말고사만 봤는데, 기말고사 비중이 생각보다 큽니다."
64,CHBE372,화공생명공학실험Ⅰ,김종엽,2019-2학기,전공필수,2,vvvco88,4,3,3,3,3,3,"결과보고서 작성하는 부분이 부담스러울 뿐이지, 실험과목인 만큼 실험과목 답게 진행합니다. 기말고사는 쉽지만, 양이 많을 뿐입니다."
