,과목코드,강의이름,교수이름,학기구분,이수구분,학점,사용자이름,총평,출석체크,난이도,학습량,학점,성취감,강의평
10,EMLA214,기초스페인어,조혜진,2019-2학기,전공선택,3,LJ A,4,4,5,3,4,4,"교양스페인어 초급과 중급을 합친 내용이라 내용도 많고 교수님께서 폭풍 진도를 나가시지만 복습 열심히 하고 수업시간에 연습문제 열심히 풀도 예문 열심히 외우면 됩니다. 스페인어 쌩노베였던 저도 이렇게 하니 에이쁠은 나왔습니다. 출첵은 매일 하고 교수님이 학생달 얼굴 이름도 외우니까 출석은 하시는 게 좋고, 단어시험이 4번 정도 있는데 제일 못 본 성적 하나 뺄 수 있어요. 단어시험 다 맞고 중간 기말 둘 다 90점대 받으면 에이쁠은 쉽게 가져가실듯"
11,EMLA214,기초스페인어,조혜진,2019-2학기,전공선택,3,113,4,5,4,4,3,5,수업내용은 정말 좋았고 교수님의 열정도 좋았습니다. 스페인어 처음 배웠는데 앞으로도 스페인어 배워봐야겠다는 생각이 들었던 수업이었습니다. 다만 학점이 노력한 만큼 나오지 않았던 건 조금 아쉬웠습니다.
12,EMLA214,기초스페인어,조혜진,2019-2학기,전공선택,3,니모,5,5,5,5,4,5,"기초스페인어 교수님 굉장히 열정적이시고 학생들에게 하나라도 더 가르쳐주시기 위해 아주 열심히 수업하십니다. 1분 단위로 수업을 계획하시고 오는 것 같아요. 수업은 중간에 학생들이 숨돌릴 틈 없이 빽빽하게 꽉꽉 채워서 진행됩니다.
그래서 그런가 정말 처음 배우는 사람들에게는 하루에 나가는 진도의 양이 많기 때문에 따라가기 힘들 것 같다는 생각이 들었어요.

과제나 발표는 딱히 없지만 매 단원마다 단어 퀴즈를 보고, 중간고사와 기말고사로 평가가 이루어집니다.
인터넷 강의를 통해 기초를 조금 다지고 가시면 그나마 수월하게 들으실 수 있을 것 같습니다.
정말로 처음 배우신다면 정말 열심히 해야 성적을 잘 받으실 수 있을 것 같아요.
수강인원이 적은 편이고, 상대평가이기 때문에 성적받기가 그렇게 쉬운 편은 아닙니다."
13,EMLA214,기초스페인어,조혜진,2019-2학기,전공선택,3,Dhfl,4,5,3,4,4,4,"스페인어 초보자를 대상으로 하는 수업이었는데 이상하게 개잘하는 사람들도 있었습니다
그래도 교수님께서 최대한 학생들에게 맞춰주시고 어려워하는 것 같으면 친절하게 설명해주십니다
성적도 잘주세요"
14,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,444,1,2,3,5,4,1,"하아...
어디서부터 어떻게 설명을 해야할까요...

1. 교수

유다선 교수님은 전형적인 연구자 이십니다. 즉 전달력이 매우 떨어지고 교수법 자체가 영강에 최적화된 분이세요. 즉 한국어강의인 해당 강의는 매우 추천하지 않습니다.

2. 수업

일단 교과서로 사용한다는 책은 사용하지 않습니다. 사실필요 없어요. 시험은 100% ppt에서만 나오니까 수업에 굳이 집중을 많이 안하셔도 됩니다.

3. 과제

해당 수업은 4차 레포트를 내야합니다. 그리고 수시 퀴즈로 출석을 확인합니다. 즉 진짜 빡세게 한학기를 진행하십니다."
15,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,꾜끼오,2,2,4,4,4,3,"우선 이것저것 수업 자료를 많이 준비해와주신다는 느낌은 든다. 하지만 수업 진행에 대한 전반적인 준비가 미흡하다는 느낌이 든다. 수업 자료를 그냥 읽는 식으로 진행이 되고, 이마저도 추가적인 설명을 붙이시다가 다른 길로 새어버리는 경우가 많다. 그래서 문장의 시작과 끝이 달라 한국어로 진행되는 수업임에도 불구하고 이해하기 어려울 때가 많아 사실상 수업해주시는 내용을 필기하여 이를 공부한다기보다는 수업 자료만 보고 공부했던 기억이 있다."
16,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,뜨아악,4,2,4,4,3,3,"출석체크는 주기적으로 하지는 않고 가끔씩 퀴즈형태로 출석체크를 하십니다.

미리 퀴즈를 본다고 말씀해주시기 때문에 언제 출석체크를 하는지 알 수가 있습니다.

과제는 총 4번의 레포트 제출인데, 각 제출시기까지 배웠던 내용을 토대로 해서

라틴아메리카의 기업 1개, 우리나라의 기업 1개를 선택해서 분석을 하는 것입니다.

관련 자료가 많지 않다 보니 생각보다 과제를 하는 데 많은 시간이 소요됩니다.

시험은 중간, 기말 모두 객관식으로 25문제 정도씩 봅니다."
17,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,gmrwlswn,3,2,3,4,5,3,"교수님은 원칙에 근거하여 수업을 진행하시려는 분입니다.
그래서 가끔은 이해가 안 되는 부분이 있었지만
시간이 지날수록 열심히 가르치시려 노력하신다는 걸 느꼈고
그게 내용과 비례하지 않을 수도 있음을 느꼈습니다.

음, 내용 자체는 많은 편이지만 라틴아메리카 사례에 집중하셔서 시험을 내시는 편이고
시험 내용은 조금 당황스럽기도 했습니다.
준비해오시는 자료를 잘 읽고 외우세요.
개념 부분에서는 많이 출제 되지 않습니다.
교수님을 처음 경험해서 많이 당황스러웠던 수업이었습니다.
또한 조별과제의 폐해를 개인과제 10장짜리 레포트를 세번에 걸쳐 내주시는데
이게 제일 힘든 부분이라 할 수 있겠습니다.

그래도 학점 잘 주시는 편이라 다행스럽네요"
18,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,playboycarti,3,4,4,5,3,3,학습량도 많고 시키는 것도 많습니다. 다만 팀플이 없는 것이 유일한 장점입니다.
19,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,탐켄치장인,3,2,3,3,4,3,교수님의 강의력은 별로고 과제는 엄~~청 많은 수업. 시험도 별로;; 근데 학점은 괜찮게 주시네요 ㅎㅎ 기말고사 거의 찍었는데 a 나옴
20,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,나배다봉송신,1,1,3,5,4,3,"EML 전필이라 어쩔 수 없지만 웬만하면 피하세요.
교수님은 좋은 분이신데 강의는 정말 별로예요.
강의자료는 중구난방이고요.."
21,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,jj2020,2,3,4,4,4,1,"출석: 퀴즈로 대신하십니다. 20점 중 10점이 퀴즈, 10점이 출석으로 들어가서 퀴즈 제출만 하면 출석 점수는 받을 수 있습니다. 그런데 처음에 이렇게 말씀하시고 중간에 그냥 퀴즈만 20점으로 하시겠다고 번복하셔서 학생들을 당황케하셨습니다. 물론 그 뒤에 원래대로 하기로 하긴 했지만../... 당황 ;

과제: 레포트가 세번 있는데 분량이 워드 10장 이내입니다. 그런데 다들 7-8장씩은 채워서 내시기 때문에 정말 부담스러운 양이라고 할 수 있습니다. 그렇다고 시험을 대체해주지도 않으시기 때문에 한 학기동안 상당히 괴롭습니다.

시험: 중간, 기말 두 번 치고 다 객관식입니다. 그런데 문제가 .... 뭐랄까 깔끔하지 못합니다. 피피티랑 수업때 다루시는 자료에서 나오는데 꼼꼼히 읽어도 문제가 헷갈리게 나와서 쉽지 않습니다.

성적: 개인적으로는 성적 후하게 주시는듯합니다."
22,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,ksyy,1,2,4,5,4,2,학습량 진짜 대박입니다.. 한 학기 내내 죽을 것 같았어요. 퀴즈도 종종 보고 강의 전달력도 별로고 하루에 피피티 하나씩 나가서 시험범위도 넓어요.
23,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,113,1,2,4,4,1,1,교수님이 뭘 말씀하고자 하시는지도 잘 모르겠고 우선 수업 내용의 흐름을 본인이 확실히 숙지하고 있으신지 맞는게 의심스러울 정도였습니다. 진짜 설상가상이라는 말이 딱 맞는 수업... EML 때문에 어쩔 수 없이 들었는데 듣는 내내 내가 뭘 하고 있는 건지 알 수 없었습니다.
24,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,chloemay,3,2,3,2,4,4,내용은 괜찮은데 강의력은 좀.. 월별 10페이지 과제있음. 수시 쪽지시험 있음. Ppt600장 정도가 시험범위. 되게 산만함. 정리가 안되는데 거의 ppt에 ㅆ엤는세 나와서 수업 열심히 듣는게 소용이 없음. 기말에 유료 논문을 시험범위에 포함시켜서 그냥 안읽음
25,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,사표는시발이다,2,1,3,5,2,2,"피피티 위주로 수업 진행

1~2주에 한 번씩 간단한 퀴즈 진행

매달 10장씩 개인 레포트 있음. 팀플은 없음

중간 / 기말고사 모두 치름.
범위 엄청 많음

약간 출석체크도 랜덤...

강의력이 부족하셔서 사실 뭘 가르치려고 하시는지 집중이 안됨."
26,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,곰젤리임,1,4,5,5,4,2,"하... KLUE에서 평점 2점대는 봤어도 1점대를 본 적은 처음이었는데, 첫날 오티를 듣자마자 바로 납득했다. 개강 2주만에 레포트 3장 제출, 매달 레포트 10장씩 3번(9월말/10월말/11월말) 제출, 중간고사 및 기말고사 별도, 출석체크 대체로 불시에 보는 쪽지시험^^ 19년도 2학기 정말 이 강의 하나만으로 너무 괴로웠다. 융전 전필이어서 어차피 맞을 매 빨리 맞자는 생각 + 교재를 일찍 사둬서 드랍하지 않았다. 동기들은 오티 듣자마자 대거 드랍했고 나도 이후에 후회를 많이 하긴 했다..

1) 교수님 강의력은 고대 교수진 가운데 뒤에서 탑5 안에 든다고 자신할 수 있다. 주로 교재 기반의 ppt를 읽고 가끔 설명도 하시는데, 그냥 ppt만 읽었으면 하는 바람이 생긴 경우는 처음이다. 하지만 교재에 없는 내용도 언급하셔서 아예 듣지 않으면 안된다. 내 경우 경영 관련 강의가 처음이었기에 교과서 위주로 힘들게 공부했다. 너무 힘들었다. 경영 베이스 없으면 매우 비추.

2) 중간 기말 모두 객관식 20~25문제이다. 고등학교 내신 문제보다 더 치사하고 지엽적인 방식으로 출제되었다. 중간고사는 PPT 그래프 및 도표를 전부 외워야한다. 그냥 어떤 품목/종목이든 상위 2개국은 무조건 외워라. 심지어 정확한 퍼센트(%)를 묻기도 한다. 오히려 어려운 내용 및 수식(ex. 환율)은 아예 출제되지 않는다. 기말고사는 주로 케이스 내용 파악용 문제가 출제되었다. 중간고사처럼 낼 줄 알고 모든 수치를 정리해서 외웠는데 부질없었다. 보너스 문제를 2개 정도 주시는데 강의에서 다루지 않는다. 기말고사 시험범위 중 유료(?!)케이스가 있었는데 저작권때문에 공유할 수 없다며 원하는 사람은 직접 사라고^^ 말씀하셨다. 강의에선 개괄적인 내용만 설명하셨고 이를 토씨 하나 빠지지 않고 외웠다면 시험에서 맞힐수도 있을것이다...(선지가 너무 긴가민가하게 나왔다)

3) 출석체크 방식이 괴랄하다. 불시에 쪽지시험을 본다(..) 대여섯번 이상 보기에 하나 망친다고 성적에 큰 영향을 주진 않는다. 주로 지난주 강의 범위 내 서술형으로 제출하며 강의 시작 전에 10분 정도 시간을 준다.
문제는 강의 후 시험이다. 강의를 시작하면서 시험지를 미리 나눠주며, 강의를 진행한 후 그 강의에 대한 시험을 보도록 한다. nn장의 영문 케이스를 분석하고 표로 정리해 제출하길 원하지만 제한시간은 5~10분이다^^ 그래서 집까지 가져가 추가 과제로 완성해오는 사람도 있었다(물론 나는 그냥 5분동안 대충 쓰고 제출했다)

4) 과제가 살인적이다. 9월엔 총 13장, 10/11월에는 10장씩 제출해야 한다. 본인이 원하는 중남미 베이스의 다국적 기업 1개 + 중남미에 진출한 국내 기업 1개씩 선정해서 자유 주제로 레포트를 작성하면 된다. 아는게 없어서 교수님이 추천한 주제로 작성했는데, 국내 기업을 선정하기 어려워서 2차 레포트부턴 중남미 기업으로만 작성해서 제출했다.

5) 즉석에서 하는 질문을 잘 이해하지 못하시는 편이다. A를 물어도 대답은 B에 대한 질문을 하시므로, 시험기간에 공부를 하다 질문이 생기면 그냥 인터넷에 검색해라. 파이팅^^

6) 성적은 잘 주는 편이다. 중간고사 25점 만점에 18.5점, 기말고사는 두어개 틀렸고 레포트 4번 제출 중 2번은 1~3시간 지각제출했는데 a+을 받았다. 밥도 제대로 먹지 못하고 공부했기에 안받았으면 화가 났겠지만, 그래도 다행이라고 생각한다.

결론 : 2020년도 1학기 전공선택 강의(인적자원관리)도 이분이 맡으셨더라. 이 정도면 EML 전임교수 수준^^ 앞으로 몇년간 자주 뵐듯하니 융전생들은 운명을 받아들이자..."
27,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,카르멘,3,3,3,5,5,1,"2학기 수업 중에 가장 후회했던 수업입니다.
출첵은 중간중간 수업 시작 팝업 퀴즈로 확인하시는데 처음에는 단순히 출석체크용이었는데 나중에는 퀴즈 점수도 평가되는 걸로 바꼈어요.....
수업은 단순히 ppt 읽는 거고 교수님께서는 그냥 기존 ppt를 가져가 사용하는 거라서 가끔씩 자신도 그 자료들을 처음본다는 게 너무 티나요. 당황하거나 본인도 그 내용을 이해 못한다거나...
그리고 참고자료도 영어에다가 양도 엄청 많고(물론 다 시험범위에 포함) 개인별로 3차례 총 30페이지 레포트도 제출해야하는 게 너무 힘들었어요.
그래도 성적은 A+ 폭격기 같습니다. 주변 사람들 다 에이쁠 맞았어요"
28,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,wing12,1,3,3,4,4,1,"제발 듣지 마세요... 제발.... 어쩔 수 없이 들을 게 없다, 필수라서 들어야 한다라고 하시는 분들도 말리겠습니다. 제가 그렇게 해서 들었는데 이번 학기, 아니 지금까지 학교 다니면서 가장 스트레스 받았던 수업입니다. 교수님의 말씀을 하나도 알아들을 수가 없습니다. 도대체 뭐라고 하시는지 모르겠는데 저만 그런것이 아니라 모두들 그런 듯 합니다. 한번 교수님 말씀 그대로 필기를 받아 적어보았는데 그래도 무슨 말인지 알아들을 수 없습니다.
내용은 국제 경영에 대한 기본적인 지식과 라틴아메리카 케이스를 공부하는데 굉장히 체계가 없는 수업입니다. 내용 자체는 어렵다거나 복잡한 건 아니지만 시험 문제도 조금... 별로입니다. 시험은 선다형 문제를 내십니다. 중간고사는 피피티 자료 관련해서 내시고, 기말은 케이스에서 내셨습니다.
개인 보고서와 중간 기말로 평가를 하시는데, 개인 보고서 양이 생각보다 많습니다. 기업 두개를 정하고 수업 내용과 연관지어 작성하는 것인데 세번에 걸쳐서 제출해야 합니다. 차라리 팀플이 낫다고 생각할 정도였습니다. 학점은 생각보다 잘 주셨는데 학점으로 미화될 수업이 아닙니다. 절대 듣지 마세요........."
29,EMLA212,라틴아메리카의기업경영,유다선,2019-2학기,전공필수,3,힐러안하고싶은데,2,2,4,5,5,1,"1. 교수님 강의력
교수님의 강의력이 매우 좋지 않습니다. 무슨 말을 하는지 알아들을 수 없어요. 분명 피피티를 읽고 있는 것 같은데 피피티와 다른 말을 하고 계십니다. 예시의 예시의 예를 드시는데 도대체 누굴 위한 예시인지 알 수 없습니다.

2. 시험
시험은 '객관식'입니다. 그런데 진짜 미쳐버릴 것 같은게, 기말고사는 선지를 10개 주고 틀린 것을 두 개 고르라고 했어요. 공부를 하면 맞출 수 있을 것 같지만 교수님이 숫자가지고 장난치십니다^^ 4주가 아니고 5주였다고 해서 틀린 선지인 경우도 있었어요. 그리고 중간고사에는 브라질 산업의 특징이 아닌 것에 대해서 물었는데 분명 수업시간에는 그냥 눈으로 읽고 지나가면 된다고 한 문제에서 나왔습니다. 선지는 제화산업 7위, 항공우주산업 4위, 소프트 드링크 산업 1위 막 이랬는데 답은 소프트 드링크 산업 1위였습니다. 사실은 1위가 아니라 4위래요. 브라질의 소프트 드링크 산업이 1위인건 이상하죠? 하면서 그게 답이라고 하셨습니다(정확히 저렇게 말씀하셨어요.)

그리고 케이스를 엄청나게 나눠주시는데 다 영어예요. 영어요. 이건 분명 국강인데 자료는 영어라니... 뭐 그럴 수 있지 하고 수업을 듣는데 (기말고사) 몇 케이스가 20페이지고 그래요. 아니 진짜 오바 아니냐 이생각 하면서 이 강의를 드랍안한 학기초의 나 자신을 저주했습니다. 그리고 케이스에서 기말고사 문제 내서 케이스를 또 몽땅 읽어갔죠......

또다른 문제는 기말고사 문제를 케이스에서 낸다고 하시고 케이스를 사서 보라고 하신 적 있습니다. 그래서 정신이 번쩍 들어서 그날 교수님이 사서 보라고 하신 케이스 설명할 때 모든 걸 받아적었어요. 안사려고요. 사서 케이스를 보고, 그 케이스를 시험문제에 낸다니 이게 말입니까 방굽니까. 근데 보너스 문제 2문제를 대체 문제로 주신다고 하셨고 실제로도 주셨어요. 그런데 그건 사실 교수님이 그 케이스를 시험에 내지 않았다면 그냥 공짜로 맞추는 문제인데... 아무튼 이 때 솔직히 경악했어요.

3. 점수 체계
점수 체계도 처음에 설명했던 거랑 달랐습니다. 분명 처음에 퀴즈는 출석 확인용도로만 쓰겠다고 하시고 어느 순간 퀴즈를 점수 내겠다고 하셨습니다. 띠용.... 강의 계획서를 다시 읽고 오라고 하시더군요. 강의계획서에는 출석 및 참여점수 20점이라고 되어 있었는데 퀴즈는 참여점수에 들어간다는 겁니다. 그러면 처음부터 그렇게 설명하시던가 진짜.

4. 과제
과제도 많아요. 부정기적인 퀴즈는 물론이거니와(물론 전날에 퀴즈 볼거니 공부해오라고 블랙보드 공지하십니다.) 10페이지의 과제를 세 번 제출하라고 하는데요. 저희의 경우에는 라틴아메리카의 기업과 라틴아메리카에 진출한 한국 기업 두 개를 조사해오는 과제였습니다. 아 근데 진짜 힘들었어요ㅠ 라틴아메리카 기업 자료 찾아도 잘 안나오고 다 스페인어로 나오고 진짜. 한국기업도 잘 안나오고ㅠㅠㅠ 여러분은 이 과제할 때 꼭 코트라를 참조하세요.

5. 교수님은 좋아요
교수님은 참 착하십니다. 여러가지 의견도 들어주시고, 공부를 어떻게 할 지 모르겠다 싶은 사람은 면담을 하라고도 말씀하세요. 근데 교수님이 착하신거랑 수업을 잘 하는 거랑 별개라고 생각해요.

6. 학점
학점은 잘주십니다. 진짜 어떻게 이렇게 점수를 받았지? 할 정도로 잘 받았어요. 근데 노력대비 받을만한 점수인것 같기도 하고...(영어 케이스 읽고 과제했던 노력을 생각하면 ㅠㅠ)

+ 교수님이 책을 사서 보라고 하는데 책은 솔직히 꼭 사지 않아도 되는 것 같아요. 중간고사는 피피티에서 많이 내셨는데 기말고사는 피피티에서 하나도 안내셨거든요. 피피티=책내용 이기 때문에 굳이 저는 책을 안사도 된다고 생각했어요.

++교수님이 착하셔서 2점 드립니다. 교수님 제외하면 1점

+++하다보니 말이 길어졌는데 아무튼 이번학기에 이 수업을 들은 건 전 학년을 통틀어 가장 힘들었던 수업이었다고 말씀드리고 싶어요. 잘 생각하세요."
30,EMLA212,라틴아메리카의기업경영,유다선,2019-여름학기,전공필수,3,흐히헿,3,3,3,3,3,3,교수님께서 랜덤으로 퀴즈 보시는데 참여도로 들어가요. 원래 알고있던 내용이라 어렵진 않았는데 피피티나 교수님의 설명을 듣고는 이해가 잘 안갔어요.
31,EMLA216,라틴아메리카인적자원관리,"홍가혜,오주연",2019-1학기,전공선택,3,JKLL,4,5,3,3,3,3,수업은 따라가기 쉽고 재밌었어요. 팀플 빡센 편이긴 해도 그만큼 재밌고 유익한 발표도 많았어요. 중간은 쉬웠고 기말은 어려웠어요.
