,과목코드,강의이름,교수이름,학기구분,이수구분,학점,사용자이름,총평,출석체크,난이도,학습량,학점,성취감,강의평
10,ACEE392,암반역학,이종섭,2019-2학기,전공선택,3,뽀얀뿌링클,5,5,2,3,5,4,"수업시간에 얼마냐 앞자리에 앉느냐에 따라 학점이 달라질 수 있는 수업...
중간+프로젝트 발표 + 기말 이렇게 있습니다. 좋은 조교님을 만나면 대충 어디서 시험문제가 나오는지 감은 잡을 수 있습니당. 중간 기말 모두 난이도 어렵지 않아서 평균이 80점대 초반이 었던 것 같습니다. 프로젝트는 사실 열심히 한만큼 결과로 들어나지는 않지만 분명히 학점에는 영향을 준다고 생각해요! 교수님도 최대한 학점을 잘 주시려고 노력하시는 것 같습니다.
수업은 거의 매일 출첵하시는데 주로 쉬는시간 이후에 하셨던 것 같습니다. 그리고 교수님이 이름 기억을 잘하시니까 학점 잘 받고 싶으시면 눈에 지속적으로 띄시길 바랍니다."
11,ACEE392,암반역학,이종섭,2019-2학기,전공선택,3,ctitan970,5,3,3,4,5,5,"중간 기말 팀플로 평가했습니다.팀플은 큰 영향이 없었던거 같네요.
중간 기말고사 모두 정말 낼 만한거 만 나온거 같습니다. 그래서인지 다들 잘봐서
시험에서 조금이라도 실수를 하면 치명적입니다.
성적은 잘 주신다고 들었네요"
12,ACEE467,건축구조실험및실습,최항,2019-2학기,전공선택,3,tigrd,5,5,4,3,4,4,"출석은 항상 하십니다.
지각은 결석처리가 됩니다
중간고사는 없고 기말고사는 팀플 프로젝트가 있고 발표를 합니다
과제 총 3번 했습니다. 수업시간에 배운 내용을 엑셀을 활용해서 하는데
팀플로 해도되고 개인과제로 해도됩니다."
13,ACEE467,건축구조실험및실습,최항,2019-2학기,전공선택,3,yhnvh,5,5,3,1,4,3,휴강이 자주 있고 중간고사와 기말고사가 없다
14,ACEE282,건축설계I,배효정,2019-2학기,전공선택,3,시리,5,5,4,5,4,5,갓갓 배효정 교수님... 수업 지루하지 않고 팀플 형식으로 하나의 프로젝트를 중간/기말 나눠서 발표 진행합니다. 학점 잘 주시려고 하시는데 문제는 고인물들이 많아서 2학년이 하기엔 비추입니다.. 엄청 고학번들 생각보다 많아요
15,ACEE282,건축설계I,배효정,2019-2학기,전공선택,3,스티븐 휘라드,4,5,3,3,3,3,"건축설계1 수업에서는 주택에 관하여 설계내용을 주로 다룹니다.

수업 둘째주에 간단한 조사를 통한 발표 1번,

중간고사 기간에 발표 한번, 기말고사 기간에 최종발표 1번 총 3번의 발표를 하게됩니다.

첫날 바로 팀짜서 끝까지 그대로 팀 유지되니 팀만 잘 만들면 무난하게 진행이 가능한 수업입니다."
16,ACEE282,건축설계I,배효정,2019-2학기,전공선택,3,오브리,5,5,2,4,5,4,"수업시간동안 설계하는 과목입니다. 자율적으로 설계하고 교수님이 간단히 크리틱해주는 방식으로 진행됩니다.
발표는 과제, 중간, 기말 3번이 있습니다. 다만 생각보다 시간이 많이 드는것같습니다.
재미있게 들을 수 있는 과목입니다.
학점은 잘 주시는것같습니다."
17,ACEE282,건축설계I,배효정,2019-2학기,전공선택,3,배고파영,5,5,4,3,4,4,전체적으로 케드의 이해도와 실제 설계를 해보면서 많은 것을 느끼고 배우는 과목임 추천드림.
18,ACEE314,기초공학(영강),이종섭,2019-2학기,전공선택,3,피노키오,4,2,3,3,4,5,"교수님께서 가끔 출석 수업 중간에 부르십니다. 진짜 가끔

영어로 설명해주시는데 질문하거나 어려운 내용이 나오면 한국말로 한 번 더 설명해주십니다.

조교님 수업이 두어번 있었는데 그때마다 시험에 뭐가 잘 나오는지, 좀 어려운 문제나 까다로운 문제는 설명해주십니다."
19,ACEE314,기초공학(영강),이종섭,2019-2학기,전공선택,3,바자다가사,5,3,2,4,4,4,"1,2,3차 세번 시험보고 단원이 끝날때마다 과제가 나갑니다. 시험은 2차 제외하고는 왠만한 식들은 외워야 됩니다. 토질역학,공학을 선행으로 하셔야 편하게 공부할 수 있습니다. 사람은 적은데 잘하는 학생들이 많아 A+ 받기는 힘들지만 어느정도 열심히 하면 A는 주십니다."
20,ACEE314,기초공학(영강),이종섭,2019-2학기,전공선택,3,센치,4,5,4,4,3,4,"강의인원이 적어서 학생들 얼굴을 다 아셔서 출석은 항상 되는 편입니다. 저는 수업이 어려웠는데 다른사람들은 어땠을지는 잘,,,"
21,ACEE314,기초공학(영강),이종섭,2019-2학기,전공선택,3,Danmuji,5,3,4,4,4,4,난이도가 어렵고 학습량도 많지만 성취감도 있고 교수님께서 학점도 잘 주셔서 괜찮은 강의였습니다.
22,ACEE314,기초공학(영강),이종섭,2019-2학기,전공선택,3,복학,5,5,2,4,4,5,"이종섭 교수님의 스타일이 그대로 묻어나는 수업.

출석체크는 가끔하지만 소수 강의라 교수님께서 항상 눈으로 체크하시는 듯 함.

시험은 1 2 3차, 과제는 거의 매주 있다.

1차는 조교수업이 없고 2, 3차는 조교 수업이 있다.

2, 3차는 조교 수업때 풀어준 문제와 연습문제가 거의 그대로 나오기 때문에

1차를 잘보는 것이 중요한 것 같다.

1 2 3차 모두 긴장 풀지 않고 열심히 따라가야 좋은 학점을 받을 수 있다.

1회 면담이 있다."
23,ACEE314,기초공학(영강),이종섭,2019-2학기,전공선택,3,Grit,5,2,4,5,5,5,"ppt 자체가 잘 정리가 되어있어서 혼자서 공부하기도 편한 과목입니다. 그래도 교수님께서 중요하다고 집어주시는 것은 시험에 나오므로 잘 정리해서 공부할 필요가 있습니다. 교수님께서 학생들에게 관심이 많으셔서 감사했고, 학점도 최대한 잘 주려고 하시는 것 같습니다. 출석체크는 별로 안하지만 누가 빠졌는지 이미 다 알고 계실 것이라고 생각이 듭니다. 1,2,3차 시험을 보는데도 불구하고 3차시험까지 공부량이 많아서 좀 당황스러웠습니다. 하나하나 문제 풀이를 외우고 개념부분도 봐야하므로 결코 쉬운 과목은 아니라고 말씀드리고 싶습니다. 그래도 시간투자한만큼 학점이 나오는 과목이고 시험기간도 3차 시험을 제외하고는 다른 과목과 겹치지 않으므로 좋았던 것 같습니다. 조교수업은 꼭 들으시길 바라겠고 1차 시험, 3차 시험은 식을 거의 안 주니까 식 다 외우시길 바랍니다. 2차시험은 식 많이 줍니다. 공부 후에 꽤 성취감이 큰 수업이었던 것 같습니다. 정확하게 푸는게 정말 중요합니다. 암기를 잘해야합니다 ㅠㅠ."
24,ACEE314,기초공학(영강),이종섭,2019-2학기,전공선택,3,119958,5,3,4,4,5,5,"이종섭 교수님 강의는 언제나 그렇듯 정말 좋습니다.
지반공학으로 가시려면 꼭 들으시는 걸 추천합니다."
25,ACEE362,건축환경공학(영강),허연숙,2019-2학기,전공선택,3,마음만은애기호랭이v,5,1,4,4,5,5,"건물의 설계에 미치는 환경의 영향에 대하여 전반적으로 배웁니다.
영강이지만 어려운 부분은 한글로 다시 설명을 해주십니다.
이 분야에 관심이 있는 분이라면 굉장히 재밌게 들으실 수 있는 수업입니다.
프린트 내용이 많지만 암기보다는 이해가 주된 포인트입니다.

과제는 개인과제 한번과 조별과제 및 발표가 한번씩 있는데
점수 비중이 커서 어느정도 공을 들이시면 좋습니다."
26,ACEE362,건축환경공학(영강),허연숙,2019-2학기,전공선택,3,책세상문고,5,1,4,4,5,5,"건사환에서 보통 배우던 구조나 지반, 시공 과목과 결이 다른 수업입니다. 단지 학습 내용뿐만 아니라 교수님의 수업 철학이나, 학생을 대하는 방식도 그렇습니다. 역학 수업이 아니면 견딜 수 없는 역학-맨이 아니라면 강력히 추천드립니다."
27,ACEE362,건축환경공학(영강),허연숙,2019-2학기,전공선택,3,Danmuji,5,1,3,4,4,4,학습량과 과제가 매우 많지만 수업 잘 듣고 성실히만 한다면 학점 잘 받을 수 있을겁니다.
28,ACEE362,건축환경공학(영강),허연숙,2019-2학기,전공선택,3,공중전화기,5,1,3,5,4,4,"건축 환경 즉 채광 통풍등을 일부 역학적으로 풀기도 하고 기본 설비들에대해 배우기도 한다.
과제는 2번인데 그 비중이 꽤 커서 준비열심히해야함"
29,ACEE362,건축환경공학(영강),허연숙,2019-2학기,전공선택,3,119958,3,1,3,2,4,3,"프로젝트 2번인데 생각보다 괜찮았습니다.
중간 기말 자기 생각 적는 문제도 있는데 강의 자료 잘 암기하는게 더 도움이 될겁니다."
30,ACEE314,기초공학,이우진,2019-2학기,전공선택,3,1q2w3e4,4,5,3,5,3,5,"아주 어렵다고 볼 순 없지만 생각보다 양이 많고 외울것이 많아서 노력이 필요한과목, 출첵은 항상 하신다."
31,ACEE314,기초공학,이우진,2019-2학기,전공선택,3,알이라이,4,4,3,3,4,3,공식 잘 외우고 연습문제 잘 풀면 쉽게 할 수 있습니다. 근데 시험전에 달달달 벼락치기식으로 공부했더니 학기 끝나고 머리에 많이 남아 있지는 않아요
32,ACEE314,기초공학,이우진,2019-2학기,전공선택,3,하하12,5,5,2,2,4,5,"시험은 총 3번 있고, 퀴즈는 없다. 과제는 거의 매주 나오는데, 한 단원이 끝날 때마다 연습문제 풀이가 과제로 나온다. 이번 학기의 경우 총 9번의 과제가 있었고, 전혀 부담스럽지 않은 양이다. 시험문제 유형이 과제문제와 유사하기 때문에, 과제를 열심히 해둔다면 시험기간에 큰 도움이 될 것 같다. 또한, 시험문제 중에서 개념에 대해 서술하는 문제가 출제되기 때문에 개념을 올바르게 이해하고 서술할 줄 알아야한다. 유도문제도 항상 나왔었던 것 같다.
국강이지만, 시험문제가 영어로 출제된다.. 수업자료도 모두 영어다.! 하지만 교수님이 설명을 이해하기 쉽게 잘 해주신다. 수업자료에 빈칸이 많은데 수업 시간마다 잘 필기해 두는 것이 중요한 것 같다. 번역판으로 책을 구매했었는데, 수업자료와 다른 부분도 있기 때문에 수업자료를 바탕으로 공부하는 것이 좋은 것 같다.
출석은 항상 수업 전에 조교님께서 하시지만, 과제를 제출하는 날에는 안했었다."
33,ACEE314,기초공학,이우진,2019-2학기,전공선택,3,비밀1,5,5,1,1,4,3,수강인원이 많이 없어서 에이쁠 많이 안주시지만 내용은 쉬워요~
34,ACEE314,기초공학,이우진,2019-2학기,전공선택,3,아이오,4,4,4,4,4,4,"일단 출첵은 아주 자주 합니다. 교수님이 일찍오시거나 조교님이 늦게 오는 날이 아닌 이상 합니다. 그치만 오전수업이라 그런가 지각을 해도 그냥 출석 인정을 해주시는 것 같았어요.
그리고 일단 국강이라 이해하기 수월합니다. 다만 자료는 영어 입니다.
1,2,3차 시험으로 나누어져 있기 때문에 학습량이 많은 편 입니다. 공식도 많아서 공부를 은근 많이 하셔야 할것 같아요. 토공을 듣고 들으면 더 수월하지만 안듣고 들어도 열심히만 하면 충분히 커버 가능합니다.
과제도 한쳅터당 1~2개 정도 있습니다.
수업 특성상 공식만 나열하는 느낌이 들지만 아마 현업?으로는 많이 쓰이는 공식이 많다고 들어서 나중엔 도움이 될 수 있는 수업이라고 생각이 듭니다.
시험은 이종섭 교수님의 수업이랑 같이 보는데 채점은 따로 합니다."
35,ACEE323,구조역학II(영강),공정식,2019-2학기,전공선택,3,1q2w3e4,5,4,4,3,3,4,2과목인만큼 다들 열심히해서인지 상대적으로 어려운과목이다.
36,ACEE323,구조역학II(영강),공정식,2019-2학기,전공선택,3,하이할루,5,5,4,3,5,5,구조역학1 열심히 들으신 분에 한해 적당히 듣고 학점 잘 받을 수 있습니다.
37,ACEE323,구조역학II(영강),공정식,2019-2학기,전공선택,3,yhnvh,5,5,4,5,5,5,단원자체는 적어서 책에 있는 연습문제만 다 풀어보면 에이쁠 가능
38,ACEE323,구조역학II(영강),공정식,2019-2학기,전공선택,3,주나,4,5,3,4,3,5,구조1 기말부분만 알면 구조 1보다 안어려운 내용인 것 같습니다. 풀이가 더러워서 시간이 모자른데 이럴땐 풀이과정만 써도 문제당 반 이상의 점수를 얻을 수 있으니 모든 문제에 일단 풀이를 쓰는게 좋아요.
39,ACEE323,구조역학II(영강),공정식,2019-2학기,전공선택,3,Did,4,4,2,2,4,3,"출석체크는 거의 매일 함
시험은 교재에서 다나옴"
40,ACEE323,구조역학II(영강),공정식,2019-2학기,전공선택,3,피노키오,2,5,4,5,2,4,"수업 전에 조교님이 출석 체크합니다.

교수님께서 굉장히 강의 평가를 신경쓰시는 눈치입니다.

한번 내용 놓치면 따라가기 굉장히 힘듭니다."
41,ACEE323,구조역학II(영강),공정식,2019-2학기,전공선택,3,휴학각이다,5,2,4,5,5,5,교수님한테 배운건 없지만 혼자 해서 배운게 많으니까 성취도 5점 개뿌듯함 성적 역시 잘주심 계산이 너무 더러움 기말은 조교문제에서 그대로나옴 쉬웠음
42,ACEE323,구조역학II(영강),공정식,2019-2학기,전공선택,3,ctitan970,5,4,4,4,5,5,"부정정구조물의 해석을 다루는 수업이었습니다.
처음에는 어려워서 후회했지만 그래도 많은걸 배운거 같네요.
팀플은 원래 있었다고 들었는데 이번학기에는 일정상 안했습니다.
중간 기말 모두 책 연습문제를 풀 수 있을 정도면 문제없는 수준이었습니다.
조교님이 점수를 후하게 주셔서 일단 최대한 풀이를 적는편이 좋을거 같네요.
학점은 잘 주신다고 들엇습니다."
43,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,인민군교복,5,5,4,3,4,5,"교수님이 정말 열정적이십니다. 출첵은 매일 정시에 하십니다. 과제와 퀴즈가 많아서 조금 귀찮기는 하지만 책 연습문제 수준이라 아주 어려운 정도는 아닙니다.

시험은 중간고사까지는 평이하지만 기말고사 때 갑자기 내용이 어려워지기 때문에 너무 마음놓고 있으면 안됩니다.

학점은 적당히 주시는 것 같아요.

이쪽 분야는 유명한 만큼 배우는 것도 많은 것 같습니다."
44,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,만두뿡뿡,4,5,4,5,4,4,본인이 얻고자 한다면 최고의 강의 상담받으면 1점 점수 주시는데 자세히 싱담하는거 아니니까 무조건 하러 가셔요
45,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,믱멩,5,5,4,4,4,5,"지반을 이루고 있는 흙에 대해 배우는 학문입니다 흙이 역학적으로 어떤 특성을 갖고있고 흙 속에 어떤 힘들이 있는지를 배운다고 보시면 됩니다 초반 내용은 그냥 암기예요 역학이다 싶은거는 수업 중간부터 나와요
교재의 1-8장은 토질역학에서 배우고 9장부터 해서 그 뒷내용은 토질공학때 배웁니다. 그래서 무조건 토질역학(2학기에 열림)을 듣고 토질공학(1학기에 열림)을 들으셔야 해요

교수님 강의력은 진짜 좋으십니다.. 수업은 ppt 자료 위주로 하시고 ppt내용은 교재랑 거의 비슷하지만 좀 더 상세한듯? 필기할 거는 많습니다 수업 때 쉬지않고 필기함 근데 교수님이 진짜 잘 가르치셔서 수업 열심히 듣고 과제 열심히 하시면 수업 따라가는데 문제 없습니다

출첵: 출석체크는 매일 하세요. 수업 2분전부터 시작해서 수업시작시각 1분 후까지 하십니다. (1교시 기준 8:58-9:01) 한번 쫙 부르시고 그다음 다시 체크 안된 사람들만 한 번 더 불러주시기 때문에 그냥 수업 시간 잘 맞춰서 가시면 문제 없습니다 그리고 수업 끝나고 한 번 더 체크 안된 사람들 쫙 불러주세요(이때 체크된 사람들은 지각으로 체크됨. 지각 3회=결석 1회) 한번 결석 할때마다 총점에서 1점씩 까입니다. 10번 결석시 출결 점수는 0점이라고 하셨습니다.

과제: 매주 과제가 있습니다 한 학기동안 총 10번의 과제가 있고 중간 기말 시험 보는 날에도 예외없이 과제를 제출합니다. 과제는 그냥 수업교재의 연습문제+기출 문제 조금 정도예요. 문제는 직접 풀면 시험 보거나 퀴즈 볼때 편하겠지만 교재 문제의 경우 네이버카페 같은 곳 찾아보시면 솔루션 있어요 기출 문제는 솔루션 없으니 직접 푸셔야합니다

퀴즈: 수업 일정에 따라 2번 볼수도 3번 볼수도 있는 것 같아요 근데 보통 중간 전 기말 전 해서 2번 보시는듯 퀴즈는 과제 열심히 해가시면 하루 전에 호다닥 공부해도 좋은 점수 받으실 수 있습니다 과제랑 비슷한 난이도로 나와요 개념문제(o,x문제)랑 쉬운 계산문제 한두문제 정도 나옵니다

중간기말: 퀴즈랑 같은 형식으로 나오는데 총 5-7문제 나오고 그중 2문제 정도는 개념문제이고 나머지는 계산문제입니다 근데 마지막 두문제? 세문제? 정도는 어려워요 교수님 표현을 빌리자면 챌린징한 문제들 나옵니다... 시험 시간은 보통 두시간 주셔서 앞에 쉬운 문제들을 빨리 푸시고 어려운 문제로 가셔야함 이건 뭐 교수님도 수업 중에 말씀해주실거예요 근데 다들 시간 부족하고 어렵다고 느낄테니까 본인 점수가 낮다고 너무 걱정하지마세요


아 그리고 종종 수업 종료 시각 넘어서까지 수업 하실때도 있어요 5-10분 정도.. 수업 진도 다 못나가면 중간고사 기간때도 수업 하십니다 솔직히 과제랑 출첵이 빡세긴 한데ㅜㅠ 그래도 학점 잘 주시는 편이라 미화되고 무엇보다 교수님이 수업에 대한 열정이 대단하셔서 뭔가 좋은 강의에 보답해드리고 싶다는? 마음으로 학생들도 더 열심히 하게 되는 것 같습니다 추천드립니다"
46,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,qkrals,4,5,5,5,1,5,정말 재밌고 배운 건 많은데 정말 어렵고 할 게 너무 많다. 과제 10회... 교수님이 토질맨이다 재밌게 가르치신당
47,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,새내기,5,4,4,4,4,4,"과에서 존경하는 교수님을 뽑자면 이 분을 뽑고 싶습니다.

강의력 좋습니다. 귀에 쏙쏙 들어옵니다.

퀴즈가 많긴 하지만 공부해야할 향이 그렇게 많지는 않습니다.

열심히 하신다면 A이상은 무조건 나옵니다!"
48,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,배고파영,5,5,3,4,3,4,"최고의 교수님 강의실을 뒤집어 놓으셨다..!
매우매우 추천드리는 강의입니다."
49,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,헤헤호호,1,5,4,4,3,5,"교수님 열정 대단하세요! 수업도 좋아요~
과제량이 조금 많습니다"
50,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,운닷,5,5,4,5,4,5,"출석체크 매번 하십니다
과제 매주 나옵니다
과제만 다 하면 공부 웬만큼 다 됩니다.
교수님이 시키는 대로만 잘 따라가면 A 가능하고
좀더 열심히 하면 에이쁠 받을 수 있습니다."
51,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,전전,3,3,3,3,3,3,"재밌고
열정넘치십니다
학점은 잘 안주시는거같아요"
52,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,sookim13,4,4,4,3,3,4,공부할 양이 많아서 이해해야하는것들이 많은 시험은 엄청 어렵지않는 것으로 추정됨
53,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,호홓헤헤,4,5,3,4,4,4,"진짜 배운게 많은 강의이다
교수님이 교수님의 수업에 자부심이 있으시다. 그래서 그런지 교수님이 수업에 열정적이시다
과제가 근데 진짜 매주 있다. 답지 베낄 생각 하지말고 매주 과제만 스스로 힘으로 해결하면
시험기간에 부담되는 것은 아니다. 퀴즈도 2번 봤다. 출석은 8시 55분에 한다는 말씀을 하시긴 하지만
점점 뒤로 갈 수록 그냥 9시에 하신다.
최항석 교수님 토질역학은 진짜 좋다"
54,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,DY,4,5,3,5,3,4,"출석은 매일 하십니다. 다만 학번 등으로 일찍불려서 지각체크당하면 억울할수있을거라고 두번씩 불러주십니다. 짱짱
난이도는 과목 특성상 좀 귀찮은? 내용들이 많은데 아주 친절하게 설명해주십니다.
학습량은.. 과제가 좀 많습니다. 매주 과제 있다고 생각하시면 됩니다.
학점은 무난하게 주시는거 같고 만족하며 들었습니다."
55,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,youn,5,5,4,4,3,5,과제도 많고..1교시고..출석도 항상 부르십니다. 퀴즈도 있고 시험 난이도도 쉽지 않습니다. 근데 이 모든 것을 납득할 정도로 수업이 흥미롭고 이해가 잘 되었습니다. 교수님께서도 이 수업에 대해 이유있는 자부심을 가지고 계십니다. 과목 이름이 좀 재미없어 보여도 꼭 들어보시는 것을 추천드립니다.
56,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,라라랄랄,5,5,5,5,5,5,"1교시가 하자긴 하지만 수업은 명강
그냥 5각형 만들고 싶었음"
57,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,exceljjs,4,5,4,4,4,3,굉장히 적극적이신 교수님입니다. 뭐든 그렇겟지만 열심히 한만큼 나오는듯
58,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,고대멋진남자,5,5,3,3,5,5,"토질역학 1인자의 제자이신 최항석교수님
과제가 매주 있어서 많긴 하지만 그래도 덕분에 공부해서 좋은 학점 맞았습니다.
퀴즈 2번, 매주 과제, 중간, 기말 이렇게 학점 계산하는데 중간은 솔직히 쉬워서 평균 좀 높고
기말은 어려운문제 2개? 정도 내서 평균 좀 낮네요 그래도 열심히 하면 높은 학점 충분히 맞아요"
59,ACEE224,토질역학,최항석,2019-2학기,전공선택,3,띠로리리리,5,5,3,4,5,5,출첵도 과제도 수업도 모두 빡세지만 다 끝나고 나면 학점과 성취감이 기다리고있어요
60,ACEE232,공학수학II(영강),허연숙,2019-2학기,전공필수,3,타이그리스,4,1,4,4,4,3,일단 출석체크를 하시지 않아서 시험 볼 때만 학생들이 많이 오는 광경을 볼 수 있습니다. 그러나 수업시간에 은근히 나올 부분들을 알려주시기 때문에 수업은 들으시는 편이 좋습니다. 학점은 정말 잘 주시고 수업 역시 잘 하십니다.
61,ACEE232,공학수학II(영강),허연숙,2019-2학기,전공필수,3,박수인,5,1,4,3,4,5,교수님이 영어를 정말 잘하시고 시험때 증명문제가 꼭 하나씩 나옵니다
62,ACEE232,공학수학II(영강),허연숙,2019-2학기,전공필수,3,아이디만들었당,3,1,5,3,4,4,영어를 잘하셔서 한국어책 없이 듣기에는 조금 무리가 있을수 있어요 학점은 잘 주는편인듯 합니다
63,ACEE232,공학수학II(영강),허연숙,2019-2학기,전공필수,3,qkrals,4,1,3,4,4,4,교수님 영어 짱 잘하심 걸크러쉬 오짐 출첵 안하시고 B 밑으로 안주셔서 걍 자습만 잘 할 수 있으면 학점 개꿀빨수있는과목...
