,과목코드,강의이름,교수이름,학기구분,이수구분,학점,사용자이름,총평,출석체크,난이도,학습량,학점,성취감,강의평
18,BNCS311,뇌및인지과학개론(영강),Christian,2019-2학기,전공필수,3,dghj,5,2,3,1,4,3,"출첵은 랜덤이며 거의 중간 이후에 가끔 하신 것 같음.
중간, 기말 다 페이퍼 대체라서 그 때만 잠깐 고생하면 됩니다. 페이퍼 가이드라인 정말 세세하고 피드백도 정말 꼼꼼하게 해주십니다,,, 교수님 정말 친절하세요!
수업도 듣다보면 꽤 재밌습니다~"
19,BNCS401,뇌및머신러닝입문(영강),석흥일,2019-2학기,전공필수,3,동그나비,2,3,4,4,4,4,"컴터 전공생이 아닌 입장에서 걱정이 많았고 그 걱정이 현실이 되긴 했습니다.
수업 내용 따라가기가 매우 어려웠고 수업 듣는 학생들도 많이 없었던 것 같아요
개인과제 몇가지와 팀플과제가 주어지는데
개인과제를 하면서 교재도 열심히 보고 컴퓨터 잘하는 친구들한테 물어보고 꾸역꾸역 했던 기억이 있습니다.
하지만 그렇게 하고나니 확실히 배운게 있긴 했던 것 같아요
팀플 같은 경우 머신러닝 잘하는 팀원이 있었고, 좀 적극적으로 모이고 발표도 잘하고 해서 좋은 점수 받은 것 같습니다.
힘들었지만 결국 학점 잘 나왔고 배운 것도 있긴 했어요.
그래도 교수님께 직접적으로 무언가 더 잘 배울 수 있었다면 더 좋지 않았을까 하는 아쉬움이 남는 강의였습니다."
20,BNCS401,뇌및머신러닝입문(영강),석흥일,2019-2학기,전공필수,3,kody21c,4,4,4,4,4,4,수업내용이 정말 최고입니다...... 레전드입니다
21,BNCS401,뇌및머신러닝입문(영강),석흥일,2019-2학기,전공필수,3,SJO,4,4,5,4,4,4,"AI에 대해서 배우는 강의입니다.

기초부터 천천히 알려주시긴 하지만 내용 자체가 워낙 복잡해서 학부 수준에서 그 내용을 100% 다 이해하기란 상당히 어려울거 같습니다.

이번 학기인 경우에는 중간은 개인과제, 기말은 조별과제로 대체되었습니다.

중간 과제는 교수님이 제시한 과제를 해결할 수 있는 AI 프로그램을 만드는 것이고, 기말 과제도 비슷한 과제였으나 발표까지 포함돼있었습니다.

사실 학점은 A+을 받긴했으나, 교수님이 끝까지 과제 채점 결과를 하나도 올려주시지 않으셔서 제가 뭘 잘해고 뭘 못했는지는 아직도 모릅니다.

출석체크는 나름 자주 하십니다. 학생들이 좀 없다 싶으시면 바로 부르십니다.

본인이 코딩에 대한 기본적인 베이스가 있고 코딩에 자신있다 싶으신 분들은 문제없이 좋은 학점 받아갈 수 있는 강의입니다."
22,BNCS314,생명물리학,정지채,2019-1학기,전공필수,3,오9오9,3,5,2,3,4,3,문과생은 조금 어려웟음. 하지만 문과생을 고려해서 점수를 아예 안주시는 건 아니고 교수님이 열심히 알려주심
23,BNCS314,생명물리학,정지채,2019-1학기,전공필수,3,꽥꽥,3,5,2,3,4,3,이과생한테는 쉽다. 일반적인 물리학 내용말고도 얘기해주시는 생활속 물리(?)같은 내용도 시험에 나온다.
24,BNCS314,생명물리학,정지채,2019-1학기,전공필수,3,부르르르릉,4,5,3,4,3,3,"물리를 아는 사람이 배우면 쉬울 것.
필자는 수능 과탐으로 물리를 했으나 대학 다니며 거의 잊어버려 공부하는 데 오래 걸렸음.
그때그때 복습하고 모르는 것을 질문하는 편이 공부하기 좋을 듯..
벼락치기로 공부하려 하면 머리 쥐어 뜯을 수 있음.

교수님이 중간중간에 다음 시간까지 알아오라며 내주시는 퀴즈..? 같은 문제가 있는데 그런 것들이 시험에 많이 나왔음.
계산보다는 개념 위주의 시험 문제.. 사실 계산기도 딱히 필요 없었던 것 같음."
25,BNCS314,생명물리학,정지채,2019-1학기,전공필수,3,anss,4,4,1,2,3,2,출석 체크는 교수님이 원하면 하신다. 수업 내용은 일반 물리와 비슷한 수준이어서 공부하는데 어려움은 없으나 1교시이기 때문에 출석을 채우기가 힘들다. 교수님이 수업시간에 말씀하시는 내용이 시험에 나온다.
26,BNCS314,생명물리학,정지채,2019-1학기,전공필수,3,냥냐,1,5,5,4,4,2,"문과생인데 한학기 내내 이거 때문에 스트레스 받았습니다..
그냥 물리 인강 들으며 혼자 하는게 나아요.
기술의 활용분야는 잘 알려주시는데
혼자 수식 어떻게 나오는지 설명하실 때 진짜 모두가 벙쪄있거나
그대로 따라쓰는데만 바빠요.
학생들이 질문도 잘 안해요, 왜냐면 이해한 사람이 몇 안되거든요 ㅎㅎ....."
27,BNCS314,생명물리학,정지채,2019-1학기,전공필수,3,사쩜오만점,4,5,2,3,4,2,"일반 물리학을 조금 축소한 내용으로 강의가 이루어지는 듯 합니다.
출석체크가 매우 중요해서 1교시를 빡세게 다녔고
내용은 물리를 공부했던 이과생이라면 무난하게 할 수 있습니다.
물리의 ㅁ자도 모르는 문과 학생이 많아서 이과면 상대적으로 매우 편한 것 같습니다
그치만 문제가 약간 지금껏 풀어온 깔끔한 문제는 아니어서 개인적으로 별로였고
수업에서 챕터가 끝날 때마다 리뷰를 시키시는데 (최대 5회) 그 가산점을 높이 주시지 않을까 생각합니다
앞서 본 강의평들과 제 학점에 따르면 출석체크가 학점에 매우 중요하게 작용하는 듯 합니다

물리에 자신이 있다면 쉽게 학점을 딸수 있는 강의입니다"
28,BNCS314,생명물리학,정지채,2019-1학기,전공필수,3,ttttllll,4,3,5,3,3,4,공부한 것에 비해 점수는 잘 나왔는데 점수에 비해 학점은 개인적으로 잘 나오지 않았음.
29,BNCS314,생명물리학,정지채,2019-1학기,전공필수,3,후우,3,4,3,3,4,3,"만약 일반물리를 이미 들었다면 다 아는 내용일겁니다
다만 1교시인데 한두번 빼고는 전부 출석을 하셨고 출석은 거의 9시 딱 되자마자 하며, 출석 마지막 순서 이름이 끝나고나서 들어오면 지각이 아니라 결석이에요"
30,BNCS314,생명물리학,정지채,2019-1학기,전공필수,3,zxzxrmfjs,4,4,3,4,4,3,"그냥 일반물리학및연습이랑 비슷하다. 생명물리학이라고는 했지만 그냥 말만 생명물리학일 뿐 일반물리학이랑 다를게 없다. 교수님께서 수업중에 말씀한 것들을 잘 메모하고 듣다보면 시험에 그대로 나올 것이다.
그리고 학점은 잘 주시는 편입니다."
31,BNCS314,생명물리학,정지채,2019-1학기,전공필수,3,졸업만하자,5,3,1,1,5,1,"일반물리학 1,2 내용을 고등학교수준이나 조금 이상정도로 다루십니다

일반물리학 1,2 했던 분들에게는 거저 먹는 수업입니다

발표는 하시는거 추천드려요~ 수업에 다룬 일상생활 관련내용도 시험에서 다루기때문에 들으셔야해요 근데 강조를 많이 하셔서 집중을 많이 할 필요는 없어요

교수님 정년전에 꿀빠세요~"
32,BNCS314,생명물리학,정지채,2019-1학기,전공필수,3,하양깽이,4,4,5,4,4,4,"물리에 베이스가 없는 문과생에게는 대단히 어렵습니다. 그러나 희망이 없지는 않습니다.

1. 중간 기말시험에서는 문과생에게 추가점수가 들어갑니다. 지난학기에는 문과생에게 10점씩 더 줬다고 교수님께서 말씀하셨는데, 이번에도 그랬는지는 잘 모르겠네요.
2. 1인당 최대 5번의 자발적 발표가 가능합니다. 발표 내용은 바로 전 챕터에서 다룬 내용과 조금이라도 관련이 있으면 뭐든지 가능합니다. 보통 챕터가 끝나고 다음 수업시간에 교수님이 기회를 주지만, 챕터가 끝난 직후에 발표하라고 하는 경우도 있습니다. 발표 점수는 한 번 당 2점으로, 출석을 못해서 깎이는 점수와 같습니다.
3. 교수님의 '예시'를 잘 들으세요. 예컨대 수업에서 나오는 어떤 현상이 실생활에 어떻게 이용되고 있는지에 대한 얘기를 많이 하십니다. 이런 걸 집중해서 잘 적어두세요. 시험에 서술형으로 출제됩니다. 이런 얘기가 꽤 많이 나오고, 그 얘기들 중 거의 모두가 시험에 나오기 때문에, 서술형의 비중이 굉장히 높습니다. 계산에 자신이 없다면 이런 부분에서 점수를 따야 한다는 겁니다.

만약 무조건 고학점을 받아야겠다면, 전자기학을 공부해 가세요. 고전역학 부분은 복습을 철저히 하면 노베이스로도 따라갈만 합니다. 하지만 감히 경고하는데, 전자기학 부분은 절대로 그럴 수 없을 것입니다."
33,BNCS313,뇌및의공학입문(영강),이종환,2019-1학기,전공필수,3,Lazarus,5,5,3,3,5,5,"노출첵

교수님 목소리 졸린거 빼면 수업 내용은 재밌음

수업 내용 쉬움 본인짱 취업 때문에 한달 통째로 날리고 ppt만 읽고갔는데도 평균 이상 나옴

과제도 매주 나오지만 걍 적당히 위키피디아 복붙하면 점수나옴

A받고 취업도 해서 상당히 기분좋음"
34,BNCS313,뇌및의공학입문(영강),이종환,2019-1학기,전공필수,3,DK66,2,5,4,4,3,3,"교수님 영어를 너무 못하세요...딱 그 졸리는 톤에 발음도 별로....내용이 수업 초반에는 입문인데 후반은 절대 입문이 아니고, 시험은 더더욱 입문이 아닌,,,저는 에이인데도 그렇게 느꼈네요. 심화 과제 많은데 이게 초고난이도에요. 불가능한데 왜 시키시는지 모르겠어요. 도움 받아서 겨우 했네요 저도. 아 그리고 이게 팩트인데 수업보다 유튜브 2~3개 듣는게 훨씬 더 머리에 쏙쏙 드러와요. 영어 유튜브로!"
35,BNCS313,뇌및의공학입문(영강),이종환,2019-1학기,전공필수,3,호르몽,4,1,3,4,5,5,"출석체크는 안하신다. 다만 한번씩 발표가 있다. 발표는 혼자서 그날 수업시작 전에 수업내용에 대해 조사해온것을 말하면 되는데 무척 쉽다. 긴장하지 않아도 된다. 물론 영어로 해야된다.

난이도는 중간은 진짜진짜진짜 쉽다. 기말에 공식들이 등장하면서 어려워 진다. 공식자체도 외워야되고, 그공식의 의미도 알아야 하며, 당연히 계산도 들어간다.

학습량은 중간범위는 외우기만 하면되고 관련된 강의를 들었다면 너무 쉬운데 문제는 기말범위이다. 너무어렵다. 진짜 어렵다. 어려워도 너무어렵다. 중간 별 2개 기말 별 5개

학점은 잘 주시는것 같다. 워낙 교류가 없어서 누가 얼마나 받았는지는 모르지만 기말 망했는데 A를 주신걸로 봐선 엄청 잘 챙겨주시는 분인것으로 판단된다.

성취감은 어마무시하다. 중간은 복습의 의미로 들었다면 기말부터는 진짜 새롭고 복잡하지만 신기한 것들에 대해서 배운다. 물론 이 강의를 듣는 거의 모든 학생들이 뇌인지융합과학과이기 때문에 뇌에대한 사전 지식이 있다는 전제하에 이야기 한 것이다."
36,BNCS313,뇌및의공학입문(영강),이종환,2019-1학기,전공필수,3,jsyoo61,1,1,3,3,3,1,"(저는 공대생입니다.)

총평: 전공수업이라 하기에 좀 난해함. 그냥 잡지식 느는 느낌. 고로 빡센 교양 느낌.
많이 실망함.

- 교수님 영어 못하심.(발음 좋다고 영어 잘하는거 아니에요)
- 교수님 설명 진짜 못하심
- 교수님 잘못 설명 하는 것도 많습니다.(ex: k-space(푸리에변환 이미지 버전) 설명할 때)
다르게 말하자면 교수님 본인이 강의자료 숙지가 덜 되어있습니다.

- 과제 많아요. 매주 요약 과제가 상당히 귀찮았습니다.
그래도 어떻게 보면 과제 덕에 교수님의 난해한 강의에 덜 의존했네요.

- 개인적으로 프로젝트 두번 다 쉬웠어요.
단.
쉬운걸 개념 설명을 저어엉말 난해하게 설명을 하시니
주변 문과생들 죽어나가겠구나 생각했죠.
(공대생 기준 프로젝트 둘 다 1시간정도 코딩하면 끝날 분량. 버그 잡는거 포함)
(첫 프로젝트는 Square wave를 Fourier Transform으로 근사하는 거였고요,
두번째 프로젝트는 Neural Network Algorithm에서 Gradient descent 구현하는 거였습니다.)

- 출석은 없습니다~"
37,BNCS313,뇌및의공학입문(영강),이종환,2019-1학기,전공필수,3,사쩜오만점,3,1,3,3,4,3,"강의를 듣는 학생들의 수준에 비해 조금 어려운 느낌이 들었다
융전 전공 특성상 문과도 많은데 내가 문과였으면 죽었을 지도 모른다
클루 평이 없는 강의여서 일단 들었는데 굉장히 한학기가 괴로웠다
이 강의는 지금 학기가 처음이신듯 해서 다음에 열리는 강의에서도 이대로 진행될지는 모르겠지만 음
그대로라면 비추다

매주 영어로 토픽 정리하는 에세이 과제가 있고 총 두번의 코딩(Matlab, 파이썬)과제가 있었다
매주 있는 과제는 매우 귀찮았고 코딩은 조금 할 줄 알고 좋아해서 무리없이 했으나 스트레스였다
쉽지않다
학생을 과대평가 하신듯 하다

다양한 브레인이미징기술과 머신러닝을 조금 다루며 코딩 튜토리얼 등으로 수업을 진행하신다
영어를 잘하시는 것 같긴 한데 개인적으로 잘 안들렸다 그래서 거의 듣지 않았지만 ppt위주로 어찌저찌 공부했더니 학점은 잘 나왔다

절대평가인데 점수가 뚝 떨어지는 데에서 그룹화하는 방ㅇ식으로 학점을 주신다고 한다"
38,BNCS313,뇌및의공학입문(영강),이종환,2019-1학기,전공필수,3,yjjin9024,1,1,4,4,4,4,강의력 무엇..... 질문하면 아무것도 모르심.... 과제 관련해서 여쭈어보았더니 This is homework.Do it at home.이러심ㅋㅋㅋㅋㅋㅋ 파이썬 하루 설명해주시고 파이썬으로 gradient descent 과제 주고 Matlab 하루가르쳐주고 머신러닝과제..ㄷㄷㄷㄷ 에쁠은 나왔지만 교수님이 수업에 임하시는 태도가 별로였음.... 융합전공으로 들어야되는 과목만 아니었으면 수강하지 않았을 과목.
39,BNCS313,뇌및의공학입문(영강),이종환,2019-1학기,전공필수,3,먹어도배가고파,4,5,3,4,3,4,뇌공학과에서 제일 과제 많은 수업인 것 같습니다. 학점은 평범하게 주시는듯... ㅠ
40,BNCS313,뇌및의공학입문(영강),이종환,2019-1학기,전공필수,3,A B C,4,1,4,3,4,4,"전반적인 뇌공학의 입문을 배운다

수업의 깊이 자체는 그렇게 깊지 않고 개요식으로 배운다

매주 영어로 A4 1-2페이지 분량 과제가 있고 프로그래밍 과제도 있다.

프로그래밍을 한번도 안해봐서 프로그래밍 과제에서 고생을 좀 많이 했다.

시험은 객관식과 서술형이 같이 나오며 그렇게 어렵지 않고 강의자료에서 다 나온다.

과제가 많은거 빼면 괜찮은 수업이었다."
41,BNCS313,뇌및의공학입문(영강),이종환,2019-1학기,전공필수,3,플라밍고,2,1,5,4,4,3,"솔직히..진짜 강의력 너무 안좋았습니다..
배우는 내용은 은근 흥미로웠는데 교수님이 제대로 설명을 안해주셔서 너무 힘들었어요..ㅠㅠ
과제들도 프로그래밍 거의 안가르쳐 주시고 해오라고 하시니 너무 힘들고ㅠㅠ
학점은 괜찮게 주시는데ㅠ 제발 국강으로 하셧으면ㅠ
왠만하면 이거 듣지 마시길..ㅠㅠ"
42,BNCS313,뇌및의공학입문(영강),이종환,2019-1학기,전공필수,3,고대고대고대고대,1,1,3,4,3,1,"매주 과제가 하나씩 있는데, 질문에 대한 답도 잘 설명해주시지 않고, 지나치게 단기간에 많은 내용을 수업하시다보니 따라가기도 어렵고 포기하는 사람도 많습니다. 학점은 적당히 주는것 같아요"
43,BNCS313,뇌및의공학입문(영강),이종환,2019-1학기,전공필수,3,반도리,4,1,3,3,4,2,"과제가 많음.
강의 전부 영어로 하시고, 조교도 외국인이여서 모든 과제가 영어로 작성해야 되요.
그래도 시험문제는 한글로 적어도되요

코딩 과제가 두번있었는데, 어려운 수준은 아니였어요.
수업 전체를 다 따라갈 필요는 없어요. 막 어려운 수학적인 것들은 무시하고 지나가셔도 됩니다."
