,과목코드,강의이름,교수이름,학기구분,이수구분,학점,사용자이름,총평,출석체크,난이도,학습량,학점,성취감,강의평
11,BSMS202,의생명과학실험II(영강) 바이오시스템의과학부 대상강좌,이하나,2019-2학기,전공선택,3,자라나라속눈썹,5,5,2,3,5,4,"이하나 교수님 짱!
이수업 들을 수 있으면 꼭 들으세요 강력추천!"
12,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,nickwild,5,4,4,4,4,4,정말 열정있고 학생들의 눈높이에 맞게 설명 잘 해주시는 교수님이십니다. 들으시면 많은걸 배우실 것이라고 자신합니다.
13,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,OguOgu,5,3,3,5,4,5,원래 내용이 많은 과목이라 학습량이 적을 수 없었지만 적당한 내용으로 복잡하지 않게 설명해주십니다. 출석도 종이에 자기 서명이나 이름을 적는 것으로 대체해요
14,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,광산주,5,2,4,3,5,4,"교수님 천사세요.
수업도 굉장히 꼼꼼하고 친절히 잘 설명해 주십니다.
출석체크는 개인이 종이에 이름 적는거라 거의 없는 편이예요.
성적도 엄청 잘 주십니다."
15,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,햅투,5,5,4,4,4,5,"출쳌: 매시간 종이 돌리심. 당신이 핵인싸라면 출석 걱정은 놉. (친구가 해주면 됨)

난이도 및 학습량: 솔직히 난이도라고 하긴 그렇고 분량이 개많음. 따라서 학습량 또한 많음.

학점: 잘 준다고 하기 보단 모든 그레이드에 +을 붙여주심. 그리고 성적 공개해주셔서 좋음.
학번과 학점, 등수, 커트라인으로 엑셀파일 각자 메일로 보내주심.

성취감: 개쩖"
16,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,쿠크르루,5,5,5,5,4,5,"출석은 매일 출석체크 종이를 돌리고 수업에 늦게 오면 수업끝날 때 앞에서 이름 적고 가면 됩니당
학점은 퍼센트에 맞게 쁠몰로 주시구 역시 갓옥승한교수님답게 수업 정말 잘하세요. 믿고 듣는 옥승한 교수님ㅎㅎㅎㅎㅎ"
17,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,gkrwjadls,3,5,5,5,3,3,"저는 열심히 하지 않아서 잘 모르겠지만
열심히 한 사람에게는 좋은 학점이,,
내용이랑 양이 너무 많지만 쁠몰이라 좋았네요"
18,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,하회탈,5,3,4,4,3,5,"정말로 꼭 들어야 할 수업입니다. 이제 우리학과에서 이 교수님 수업을 들을 수 없다는 게 아쉬울 정도..
세포 생물학이 양이 많아서 한 번에 몰아치기는 쉽지 않을 것 같습니다. 저는 평소에 복습을 틈틈히 해서 시험기간에는 더 편하게 공부할 수 있었던 것 같습니다.

시험은 내용을 직접적으로 물어보시기 보다는 내용을 확실하게 이해하고 있다면 더 맞추기 쉬운 형태의 고급진 문제가 나옵니다. 실험으로부터 추론을 하는 문제인데, 개인적으로 중간고사는 공부한 내용을 많이 반영하지 못해서 아쉬웠지만 기말고사 때는 문제의 수준이 높아서 문제를 풀면서도 재미있었습니다. 물론.. 시험을 보신 다른 많은 분들은 공부를 해도 못푼다고 이야기하시기도 하더라고요. 하지만 진짜로 내용을 이해하신다면 문제에서 나오는 실험 결과를 해석하는 데에 더 도움을 받을 수 있을 거라고 생각합니다.

추가로 교수님께 질문을 많이 했는데, 친절하게 답해주셔서 정말 감사했습니다. 되도록이면 질문을 많이 하세요."
19,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,데뷔하자,5,1,4,4,5,5,"중간고사 : 객관식 + 단답식 (30문제)
기말고사 : 객관식 + 단답식 + 서술형 (30문제)
시험 3시간전에 자잘한 효소 이름이 시험에 나온다는 소문이 돌아서 다들 허둥지둥 암기했던 기억이 나네요. 결론적으로 너무 세부적인 이름들과 cycle까지 외울 필요는 없었어요. 수업시간에 중요하다고 하신 부분만 단답식으로 나온 것 같네요. 기말고사때는 OX문제가 나오길래 오예 꿀딱 ^~^ 했는데 알고보니 OX문제로 보이는 서술형이더라고요 ㅡㅡ 출첵은 마음가짐만 있다면 만점일거 같아요. (대출이 쉬워서) 정말 좋은 교수님과 수업인데 한가지 아쉬운 점이라면 시험 문제라고 생각돼요. 시험문제들이 피트 기출문제 그대로 나와요. 피트생들의 학살도 어느정도 예상하고 들으셔야합니다. 교재와 ppt에는 전혀 언급되지않은 새로운 유형의 그래프들이 많이 나오더라구요. 그래도 열심히 공부한 자에게는 성공이 올거시다~ 빡으!"
20,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,뽀롱뽀롱뽀롱,4,2,4,5,4,5,"옥승한 교수님 강의는 정말 좋습니다.
상대평가라서 어쩔 수 없이 학점은 등수대로 나뉘지만 쁠몰을 해주셔서 좋아요!
정말 잘 가르쳐주셔서 수업을 들으면 이해가 잘 될겁니다!
출석체크도 명단에 이름쓰는거라서 대출도 가능해요!"
21,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,종강바리기,4,5,5,5,4,4,"출석은 종이에 서명하는 걸로 대체하시고 9시에 칼 같이 강의 시작하십니다.
개인적으로 일반생물학 때도 세포 관련 내용은 어려웠고 분자생물학은 들은 적이 없어서 더 어렵게 느껴졌던 것 같습니다.
그래도 걱정한 것만큼 어렵지는 않았던 게
교수님께서 설명도 굉장히 상세하게 해주시고 자료도 잘 만들어주셔서 수월하게 들었던 것 같습니다.
논문이랑 추가 설명을 상세하게 해주셔서 그나마 나았습니다.
과제는 따로 없기 때문에 중간, 기말 공부만 하면 되는데
진짜 복습 한 번 밀리면 끝이 없습니다.... 시험기간에 죽어나가요....
꼭 복습하실 것을 추천합니다.
성적은 쁠몰입니다... 갓교수님....!"
22,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,빨간초록기와,5,5,4,5,4,5,"옥승한 교수님이십니다. 더말할게 있겠습니까.
물론과목 특성상 배울게 많기는 하지만 강의력은 더할나위 없습니다"
23,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,유우도옹,5,5,4,4,4,5,"내용이 많고 어려운 만큼 얻는게 많은 수업.
교수님이 열정적이시고 수업을 정말 정말 잘하심.
다만 출석체크가 서면작성이라 대출이 굉장히 많아 학생이 별로 없음"
24,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,바시팩트왕,4,5,4,5,4,4,"옥승한 교수님은 굉장히 열정히 넘치시고 수업 준비를 철저히 해주시기 때문에 수업이 굉장히 깔끔하다. 다만 수업 속도가 빠르기 때문에 잘 집중해서 들어야된다. 양이 많고 배우는 것도 어느 정도 어려운 내용이지만 그만큼 성취감도 높다.
시험은 어렵다. 배운거를 달달 암기한다고 해서 잘보는게 아니라 다 이해를하고 거기서 넘어서 응용까지 할 수 있을 정도는 되어야 시험을 잘 볼 수 있다. 그래서 시험은 어렵지만 교수님이 성적을 꽉꽉 채워서 주기 때문에 성적은 잘 받아가는 것 같다."
25,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,어화둥둥,5,5,4,5,4,5,"수업: 정말 명강입니다. 세포생물학을 옥승한 교수님께 들을 수 있어 감사했습니다. 특히 요약본이 너무 잘되어있어서 그것만 보고 시험보셔도 됩니다. (요약본이라고 해서 양이 적은 것은 아닙니다.) 잘 보관해두었다가 나중에도 계속 공부할 때 사용할만큼 정말 좋습니다.

출석: 매번 출석하지만 종이에 싸인하는 형식이라 같이 수업듣는 친구에게 부탁할 수 있습니다. 유고 결석도 받아주십니다.

시험: 어렵습니다. 객관식과 주관식으로 보통 내셨는데 기말고사에는 서술형이 나왔습니다.

과제: 따로 없습니다.

팀플: 따로 없습니다.

공부량: 세포생물학을 한 학기만에 다 나가야해서 공부량이 많습니다. 이해도 해야하고 암기량도 많아서 공부할 때 힘들긴 하지만 분자생물학보다는 적은 것 같습니다.

학점: 상대평가 비율을 모두 쁠몰로 채워서 주십니다. 1등부터 꼴등까지 점수를 엑셀표로 정리해서 어디까지가 어떤 학점인지 알려주십니다. 열심히 하시면 좋은 성적 얻기 쉽습니다."
26,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,고로롱,5,5,4,3,3,4,"출석체크는 종이로 항상 하시고 교수님의 강의력은 좋으시지만 내용은 약간 어렵습니다, 성적은 다 플러스 붙여주세요!"
27,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,봉인해제,5,4,5,5,5,5,"애초에 세포생물학이 양이 어마무시한데 이거를 한학기에 다 배우려고 하니까 양이 많은 것은 사실이고
또 피트 준비하는 사람들에게 유리한 부분이 많습니다. 학점은 최대한 꽉꽉 채워서 주십니다."
28,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,땡그리,3,5,4,5,4,3,"출석은 종이에 사인하는 것으로 대체하는데 정정기간 이후부터 시작하고 지각 감점 없음. 내용은 이온통로부터 시작해서 유사분열, 소기관, 신호전달까지 전부 다루기 때문에 매우 많음. 총 12강 정도 배운 것 같은데 1강당 30장 정도 되고 pdf 1장에 ppt 2슬라이드가 캡쳐되어 있음. 시험은 주관식, 객관식 섞어서 나오는데 객관식이 더 많고 중간고사 때는 주관식 중에 단답형이 많았으나 기말고사는 서술형도 꽤 많이 나와서 당황스러웠음. 성적은 엑셀파일로 정리해서 이메일로 보내주시고 중간, 기말, 출석으로 평가하시고 쁠몰이라 적당히만 하면 B+은 받기 쉬운 것 같으나 A+은 잘 모르겠음"
29,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,으아아아아아앙,5,3,4,5,4,5,"출첵은 출석지를 돌리신다. 친구가 있다면 수업을 안와도 될 정도로 피피티가 정리가 정말 잘 되어있다. 난 독강이라서 힘들었음.
일반 세생 수업이다. 피피티 열심히 공부해야함.
쁠몰. 중간 기말 최종점수 모두 메일로 보내주심."
30,BSMS204,세포생물학 바이오시스템의과학부 대상강좌,옥승한,2019-2학기,전공선택,3,leedg98,5,5,5,5,4,5,공부한만큼 나옵니다. 공부하기에는 어려웠지만 얻어가는건 정말 많은 수업입니다
31,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,재수강안할거양,4,1,2,5,5,4,"출석체크는 첫 날에 이름 부르시는 정도로 하시고 한 번도 안 하시지만, 수업을 따라가려면 결석은 어렵습니다. 매 시간 과제가 있고, 초반엔 거의 매 시간 퀴즈가 있기 때문에 과제와 복습을 철저히 하고 들어가야 합니다. 수강할 계획이라면 개강 전에 간단히 R 프로그래밍에 대해 배워보고 들어가면 더욱 좋을 것이라 생각이 들고, 학생이 열심히 하려한다면 교수님께서 굉장이 열정적으로 도와주시기 때문에 해나갈 수 있습니다..! 그러나 기말 부분부터는 기초 통계학 내용과 프로그래밍을 모두 배우기에 벅찬 감이 있었습니다."
32,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,meehong1127,5,1,3,3,4,5,"매주 과제 2개씩 있는데 성취감이 엄청난 수업입니다
출첵은 안 하시고요."
33,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,광산주,5,4,3,4,5,5,"제일 열심히 그리고 재미있게 들었던 수업입니다.
선수과목인 유전학을 듣지 않아 걱정도 했었는데, 수업 듣는데 큰 영향은 없어 괜찮았습니다.
r이라는 코딩으로 유전병같은 생물정보를 그래프로 표현하는 수업입니다.
크게 중간고사때는 r의 사용법(코딩법), 기말때는 통계학 내용을 배우는데
개인적으로는 기말쪽 부분이 더 어려웠던 것 같아요.
매일 숙제가 나가고 매 시간 퀴즈를 풉니다.
숙제는 미리 교과서로 쓰이는 원서?(인터넷 자료로 제공됨)을 읽고 요약하고 예제푸는건데
중간고사때는 꼼꼼히 필기하면서 해도 한 2시간? 정도면 충분했습니다.
기말때는 뒤쪽에 어려운 부분 빼고는 비슷하게 걸렸어요.
퀴즈는 신경 안 쓰시고 수업만 잘 들으시면 편안히 치실 정도로 쉽습니다.

성적은 중간과제, 기말과제, 중간시험, 기말시험, 퀴즈, 숙제 이거 종합해서 나가는데
퍼센트는 잘 기억이 안나지만 퀴즈랑 숙제만 잘 하셔도 점수 잘 먹고 들어갔던 걸로 기억해요.
그리고 중간과제는 r로 직접 데이터를 활용하여 그래프로 데이터 시각과하기 였는데 재밌게 했습니다.
그리고 중간고사는 이렇게 제출된 타 학생들의 자료를 보고 comment달아주는, 엄청 편안한 시험이었어요.
기말과제는 남들의 코멘드를 바탕으로 제 그래프를 수정,보완하는 거였구요.
기말고사는 그냥 배웠던 거 총정리해서 그래프 그리는거였던것 같네요.

따로 slack이라는 커뮤니티를 만드셔서 질문도 자유롭게 올릴 수 있고,
교수님께서 굉장히 열의가 가득하셔서 답변도 굉장히 상세하게 해 주십니다.
무엇보다 이론만 배우는게 아니라 실기가 대부분인 수업이라 개인적으로 얻을 수 있는게 굉장히 큰 과목이라고 생각합니다. 배운 부분도 굉장히 실용적이라고 생각해요.
그러니 매일 과제가 나오는 게 아주 큰 부담만 되지 않는다면, 한번은 꼭 들어보시는걸 추천합니다.
성적도 절대평가라 후하게 주십니다."
34,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,spacesilver,3,3,3,3,3,3,"무난한 강의여씀
수업을 잘 들어야하고 보닌은 항상 녹음을 했다."
35,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,3월 3일,5,3,4,5,4,5,"굉장히 실용적인 것을 많이 배웁니다.
통계학이지만 R 수업이라고 보시면 되요.
중간까지는 R 이용해서 그래프 그리고, 분석하는 방법 배웁니다.
기말은 통계를 배우는데, R 이용해서 배우기 때문에 계산식이나 그런 것 보다 어떤 형태의 분포 등이 해당 데이터에 어울리는지 등을 배웁니다. 정확히는 어떤게 어울리는지 찾는 방법을 익혀요.
다만 과제가 좀 많은 편입니다. 매일 한시간은 투자하는 편이었던 것 같아요.
투자한 만큼 얻어갈 수 있는 강의라, 투자한게 후회되지는 않네요."
36,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,aaaaaaaaaab,4,1,4,3,5,5,"솔직히 학기 중에는 너무 힘들었음. 과제가 매번 있고 과제의 양이나 난이도 역시 만만치 않아서;;
근데 그런것 치고는 시험이 생각보다 굉장히 쉬웠고, 점수도 이게 무슨 일인가 싶을 정도로
후하게 주셔서 당황스러움. 수업을 따라가는 것 자체가 어려우나 따라가면 에이쁠은 챙겨주시는 듯"
37,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,팝퓨,5,1,4,5,5,5,"최고의 교수님이 아닐까 생각한다. 교수님이 정말 열정적이시고 피드백이 정말 빠르다.
다만 강의계획서에서도 경고하셨듯이 수업은 진짜 빡세다. 2학기가 정말 정신없었는데 절반은 이 과목 때문이었다고 생각한다. 3학점짜리지만 6학점 그 이상을 하는 느낌. 그렇지만 유전학을 수강한 바시라면 들어볼만한 과목이다.

수업에서는 R을 이용해 생물학 데이터를 다루는 방법을 배운다. 거의 매 수업시간에 퀴즈가 있고, 중간, 기말 시험도, 과제도 모두 있다. 매번 과제가 있는데, 인터넷에 무료 공개된 R 교과서의 정해진 부분을 정리해서 실행해보는 것이다. 제출했는가/아닌가로 점수를 받는다. 실제 데이터로 데이터를 시각화하는 것이 중간과제로 주어진다. 이렇게 제출한 다른 사람의 중간과제 그래프를 피드백하는 것이 중간시험이었고, 이 내용을 바탕으로 자기 그래프를 보완하는 것이 기말과제였다. 기말 시험은 통계 내용을 바탕으로 한 코딩과 시각화였다. 시험은 전부 오픈북이다.

늘 그렇듯 출석체크는 하시지 않지만 수업을 듣지 않는다면 고통스러워지는 건 바로 당신...."
38,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,보리건빵,5,1,3,5,5,5,"믿고 듣는 안준용 교수님 수업답게 과제는 많았지만 많이 배울 수 있습니다! 데이터 분석에 좋은 언어인 R을 배우고, 실제 생물학 데이터로 데이터 시각화하는 연습을 합니다. 생물통계학이지만 통계보다는 코딩 언어에 대해서 많이 배우고 실습하는 시간입니다. 매번 수업에 갈 때마다 인터넷에 공개된 교과서를 베껴서 그대로 실행해보고 제출하는 과제가 있습니다. 중간, 기말 과제와 시험이 모두 있는데, 기말 과제는 그냥 중간 과제를 조금 더 보충해서 제출하는 것이라서 부담이 없고 시험도 모두 오픈 북이라서 인터넷에서 다 찾아보고 시험을 볼 수 있습니다. 꾸준히 따라갈 끈기만 있다면 정말정말 추천드리는 수업입니다!"
39,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,애런,5,1,4,5,5,5,생물통계를 코딩언어를 통해 배우는 과목입니다. 출석체크는 안하시는데 매번 퀴즈를 보고 퀴즈 점수가 10번 이상 있어야 합니다. 사실상 출석을 안하시면 따라갈 수 없어서 출석은 매번 하시는게 도움 됩니다. 매 수업마다 제출해야하는 과제가 있고 기말 중간 모두 봅니다.
40,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,RastrO,5,1,5,5,4,5,"출석은 OT때 딱 한 번 부르고 전혀 부르지 않지만, 수업 계획서에 볼드체로 나와있는 대로 엄청난 수업량과 과제 때문에 하루에도 몇 시간 씩 코드를 붙잡고 있어야 할 것입니다.
대신 젊은 교수님이셔서 굉장히 최신 트렌드에 대해서 가르쳐 주시려고 노력하십니다. 그래서 스스로 노력한다면 충분히 많은 것을 얻어 갈 수 있는 수업이라고 생각합니다. 그리고 영강이라서 학점은 충분히 잘 주신다고 생각합니다..."
41,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,올클간다,3,1,5,5,4,4,"상당히 극과극을 달리는 과목이에요

단점:
우선 통계프로그램 코딩을 배우는 것이 기본 전제이기 때문에 과제량과 학습량이 아주 많을 수 밖에 없었어요... 우선 매 수업 가기전에 기본 3시간은 들여야하는 코딩과제가 매번 있구요 (대신 이 과제는 어렵진 않아요!) 그런데도 정기과제가 2번이나 있습니다ㅠㅠ(초안 작성 제출, 수정 후 재제출)
거기에 중간 기말도 보죠,,, 물론 코딩 실습 시험같은 느낌이라 공부해가야하고 그런건 아닌데, 평소 코딩을 잘 배워두었어야하는 시험입니다.


장점:
그럼에도 끝까지 듣고 평가가 높은 이유는 배워가는게 확실하다는 것이에요,, 억지로 꾸역꾸역 하다보면 그래도 어느정도 프로그램을 다룰 수 있는 능력이 생기는데, 후에 보니 이 능력 하나가 굉장히 큰 메리트로 작용하더라구요. 그래서 강의의 평가를 높게 할 수 밖에 없었습니다.
또 당연하게도 교수님이 정말 좋으셔요. 시야를 넓힐 수 있는 많은 이야기들을 해주시고, 또 하드코어하긴 하지만 코딩도 잘 가르쳐주시는 편이세요. 또, 슬랙이라고 좀 다른 SNS 커뮤니티로 학생들과 소통하시는데, 쉽게 소통할 수 있어 질문이든 조언이든 얻어갈 수 있는게 많았습니다.
그리고 이 수업 내에서 상대적으로는 조금 아쉬운 결과를 받긴 했지만, 그럼에도 다른 과목에 비해 높은 학점을 받습니다! 안준용 교수님이 원래 성적에 조금 후한 편이신 것 같습니다.

정말,,,, 제 2학기의 애증의 과목이었습니다,,,"
42,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,바시노예,3,1,5,5,4,5,"생물통계학이라기 보단
중간범위 코딩 훈련, 기말범위 통계 기초 이런 느낌으로 진행됩니다.
과제 매우 많습니다. 교수님이 경고하셨지만 그것 이상으로 많습니다.
하지만 깃허브에서 잘 어떻게 ctrl+c, v 하는 법과 구글링만 잘하면 3분컷도 가능.
중간과제, 기말과제 있습니다.
중간과제는 데이터셋 3개를 주시고 그 중 하나를 골라 원하는 플롯 만들기였는데
중간고사가 다른 사람들이 제출한 중간과제에 대한 피드백을 하는 것이 시험이었습니다.
기말과제는 그 피드백을 받은 내용을 가지고 반영해서 수정한 플롯을 제출하는 것이고
기말고사는 기말때 배운 통계 내용을 바탕으로 문제 3개를 주시면 그것에 해당하는 플롯을 그려서 제출하면 됩니다.
통계학을 생각하고 들으시면 정말 많이 당황하실겁니다.
그리고 안준용교수님 유전학은 필수로 수강하고 들으시는 걸 추천합니다."
43,BSMS222,생물통계학(영강) 바이오시스템의과학부 대상강좌,안준용,2019-2학기,전공선택,3,hhan,5,1,4,5,5,5,"바시 역사상 이런 강의가 나올 수 있다는게 너무 놀라울정도..
매 수업마다 과제를 제출해야 하기때문에 공부량이 어마어마한데
안하면 절대로 수업들어도 따라갈 수 없습니다.
그치만 수업을 안들어도 따라갈 수 없어요...
정말 힘든 수업이지만 바시라면 꼭꼭꼭 한 번 들어볼 만 하다고 생각합니다.
특히 데이터 관심있으시다면 무조건 들으시길
중간까지는 코드 짜고 R 배우는 내용이 많다면 그 이후 기말부분은 거의 통계적 내용이 많아요.
전 통계 완전 처음배워서 정말 힘들었어요...
과제 1번은 제공된 데이터를 시각화하기였고 중간은 다른학생의 과제를 보고 해석하기, 기말은 통계적 문제 보고 시각화하기였습니다.
어려운만큼 성적은 정말 후하게 주세요. 평소 과제하는 시간보다 시험준비가 더 쉬운 기분.."
